source_id,RA_deg,ra_error,Dec_deg,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,l,b,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,distance_gspphot,phot_bp_rp_excess_factor,duplicated_source
1433139675103590784,260.40788272023764,0.030846687,57.70864152458223,0.028491385,0.6812608019825203,0.030675068,-1.251470474250367,0.038209476,6.015470460401108,0.040479843,,,86.10395486183316,34.54404194186791,16.030643,16.445494,15.458561,0.98693275,1.0173645,1387.521,1.2078393,False
1433139743823169536,260.2338117746476,0.09401028,57.65764000808991,0.09113209,1.4861048073671088,0.09626105,7.799623263777275,0.12072013,-6.23959277251735,0.13188902,,,86.04820616608305,34.639722874166836,18.15272,19.255606,17.100956,2.1546497,1.0148553,576.786,1.3715739,False
1433139808247864704,260.223322640341,0.041317247,57.66013372080085,0.040415738,0.7960361995313517,0.042691194,-2.0373328522758802,0.05282543,-2.3060469562322616,0.05877837,,,86.0516090412308,34.64518794759811,16.742125,17.26759,16.087818,1.1797714,0.97891974,1294.8304,1.2159897,False
1433139911327042304,260.31329740768496,0.11462728,57.68115314762323,0.1136482,1.4397571553248947,0.11730849,-4.362999729954825,0.1464137,-18.650574247304213,0.16676626,,,86.07391264789553,34.59599244757188,18.37552,19.516544,17.333582,2.1829624,1.0713916,636.6647,1.3525207,False
1433140048772524928,260.23812028286704,0.24265411,57.67692627487963,0.24401659,2.253540005365095,0.2587993,-3.8394599969086363,0.32495666,24.412882197641846,0.3658974,,,86.07145687108857,34.63635783815412,19.597828,21.178413,18.434614,2.7437992,1.0639304,,1.3979797,False
1433140083125735552,260.2170000215463,0.08420054,57.68713279059269,0.07472202,0.6963213005230011,0.08013266,0.1687815862129337,0.10458382,3.016454583277763,0.11085726,,,86.08460500938554,34.64706541137588,17.81006,18.52423,16.998598,1.525631,0.98188144,1185.7977,1.2644511,False
1433140087420554112,260.21759184802636,0.043461036,57.68164906328619,0.042133775,0.4831242767715243,0.04422283,-1.2473716577975908,0.05555786,5.165692653907094,0.061191313,,,86.07792816668454,34.64705478311072,16.828535,17.180004,16.30808,0.87192345,1.0051053,1619.153,1.2044834,False
1433140117485475584,260.23413948539894,0.06947684,57.69337174566866,0.06843438,0.4090821233564263,0.07132033,-4.362380121604894,0.088951364,-4.031601514710701,0.09807039,,,86.09155738506256,34.637571647944625,17.69743,18.030045,17.19708,0.83296394,0.9537851,2305.01,1.2012028,False
1433140117485477248,260.24859865466766,0.11929754,57.70022906550769,0.122437336,8.906432834561858,0.12638764,-48.46035072018897,0.15508015,61.85399221960172,0.19044372,,,86.09935788995384,34.6294763064478,18.345514,20.546967,16.962183,3.5847836,0.9722082,122.784,1.600502,False
1433140151845215744,260.2866947379678,0.06405376,57.69951693711249,0.06309166,1.8334599250419468,0.06653164,-0.16995046029390615,0.08115748,-24.106503141436665,0.08929786,,,86.09713104505241,34.60918965491993,17.363394,18.472794,16.316956,2.155838,1.0505048,516.561,1.3645778,False
1433140224859512576,260.28802692831033,0.0665539,57.71482160650464,0.06834461,1.4619235926982856,0.06900972,-0.36114046581577863,0.08558246,-31.785349940669583,0.09717818,,,86.11565055794743,34.60763903514419,17.559952,18.492725,16.60147,1.8912544,1.0049996,578.5524,1.3248191,False
1433140254924436352,260.3036081675322,0.069702744,57.72380811600974,0.066874765,0.4335077972189304,0.06998313,-0.3828466636879835,0.09237761,-10.896515399430978,0.09902929,,,86.12599687053056,34.598836778888796,17.610956,18.24027,16.874018,1.3662529,0.9720829,1582.3157,1.2360297,False
1433140637176265216,260.3436138866424,0.049525596,57.731936631039495,0.049387615,0.2738418853885156,0.052136082,0.6448334162877999,0.064887114,-4.704251540252151,0.07262859,,,86.13443946853793,34.57706423120128,17.03362,17.362122,16.549347,0.81277466,1.0361472,1969.4152,1.1934206,False
1433140667241302144,260.3699836186077,0.09339974,57.75372141200151,0.0909524,0.9761493888402911,0.09562108,1.5769158122875762,0.11844365,0.23932374191544334,0.12887828,,,86.15992887049313,34.56182877630816,18.13964,19.02322,17.230022,1.7931976,0.9836312,1004.375,1.2942744,False
1433140705895742464,260.39112727437873,0.058502104,57.7462682148785,0.055786118,1.1756393013411917,0.059300754,1.2151191834120305,0.07746302,-21.498595101594937,0.08037542,,,86.15015252446072,34.550965079246005,17.26872,18.050234,16.40624,1.6439934,1.0397654,672.0187,1.2846196,False
1433140735960781184,260.4301521348655,0.18764263,57.76407036017537,0.18489529,1.1498818578956136,0.19475967,-5.187184890555012,0.23518908,-5.5854341464689155,0.26584634,,,86.17037826387306,34.52921956614654,19.175488,20.197472,18.14911,2.0483608,1.0197906,,1.3662604,False
1433140804680258688,260.4100459871968,0.13302584,57.76970124676594,0.12929642,1.037675330105027,0.13653651,-2.624739042870474,0.16477491,-10.390799576285321,0.18204746,,,86.17790153880664,34.53962627160823,18.681513,19.882614,17.623436,2.2591782,0.9932759,644.3274,1.355331,False
1433140877694434048,260.50201217113664,0.031073533,57.71248114179615,0.031634744,1.1298819428142164,0.032668244,-14.05581912986493,0.03927877,14.256969911210435,0.04175541,,,86.10541079253636,34.49362620736948,16.026451,16.580578,15.325731,1.2548466,1.0783489,863.3232,1.2379305,False
1433140942119202304,260.48619089869146,0.086452626,57.712786369656044,0.08722725,1.481047099912694,0.09061463,8.403295777990849,0.1102009,10.019085199302392,0.12246622,,,86.10631216313531,34.50205021170573,17.977219,18.98762,16.991066,1.9965534,0.99539024,555.2307,1.3298948,False
1433141010838684160,260.56268173171026,0.0483479,57.734905236110684,0.04801583,0.6097019415783059,0.0509203,-5.659775721301507,0.06316807,10.9094571334184,0.063839674,,,86.13055724554215,34.46011896272538,16.901281,17.364573,16.27885,1.085722,1.0360612,1579.7231,1.2200835,False
1433141255652133248,260.52710626288473,0.06852101,57.751481835873754,0.066706754,0.4174993558713095,0.070554,-2.8771989884610343,0.088086955,1.696484164777438,0.09175375,,,86.15182187510683,34.47822841832609,17.525475,17.940765,16.963213,0.9775524,1.0010405,1895.3179,1.2012193,False
1433141285716595456,260.55963247292385,0.07537091,57.76235199660965,0.069499925,1.651858501576793,0.07753222,3.3768748366606722,0.093362555,-8.33752384278704,0.09172402,,,86.16390284490922,34.460337305453756,17.463743,18.60223,16.409716,2.1925144,1.0589257,513.4885,1.3654182,False
1433141530529465600,260.63664908854435,0.02401082,57.76117687610049,0.022369092,2.88990964387875,0.024443207,11.079084145332109,0.030157542,22.124382291566064,0.028076313,,,86.15994660457713,34.419366409825024,15.416624,16.159111,14.511898,1.647213,1.0069942,,1.3345003,False
1433141530529465728,260.63755984873603,0.034859255,57.761651140752384,0.031341083,2.9302067692176967,0.035036176,11.359640170419285,0.04179789,22.130508293186583,0.039377548,,,86.16049119533528,34.41885734559962,15.945698,16.792826,14.997778,1.7950478,1.1454917,,1.3401797,False
1433141594954245376,260.6541865374658,0.105290145,57.78573901937011,0.095678456,2.3212990063869614,0.10366037,10.875081693227154,0.123474404,-4.8466794473770864,0.11915925,,,86.18911217838387,34.40879111247474,18.113998,19.354685,17.029146,2.3255386,0.9504815,437.948,1.374592,False
1433141633608682240,260.6803918143143,0.016105294,57.79337165260392,0.015740141,0.6371188820217674,0.016152086,2.683501316274751,0.019483685,-10.540387112854424,0.018401362,-13.63469,6.831683,86.19750227200794,34.39445775875635,14.444809,14.773365,13.954081,0.81928444,0.9570502,1463.376,1.1973143,False
1433141667968418560,260.58739076136743,0.022570029,57.76590832100107,0.022016618,0.36469645030299846,0.023108939,-2.181382168599662,0.028125836,-8.40376549538834,0.027767181,,,86.16728973436591,34.44536806256871,15.29871,15.732353,14.695258,1.0370951,0.98417807,2136.9539,1.2202466,False
1433141771047634688,260.60390439518414,0.03521884,57.79340988367201,0.03512432,0.5927134046743232,0.035819307,7.0795910469116965,0.042648856,-7.146379068463969,0.044551868,,,86.20004728381758,34.435169469066565,16.255924,16.662125,15.68222,0.9799042,1.0247918,2079.729,1.2128638,False
1433141801112676352,260.6461761636604,0.07127819,57.79042397716728,0.06749609,0.8913586004235275,0.07328514,-8.346217506620961,0.085195825,0.04046127020576241,0.08625239,,,86.19504441376819,34.41281960168391,17.49125,18.368616,16.57544,1.7931767,1.024413,1199.9854,1.3016793,False
1433141869832153728,260.64678432338707,0.12703651,57.80504459561023,0.117471464,0.9967006200637166,0.12888062,-1.1603489195185823,0.15665174,11.478453831253715,0.15239921,,,86.21272402185868,34.4117568116276,18.380161,19.56871,17.319845,2.2488651,1.0681204,651.3436,1.3604217,False
1433142007271100160,260.4459617312745,0.107947364,57.75959875521744,0.10212441,0.7925137986244503,0.110495694,-4.3914187910913105,0.14832203,-6.000331119996739,0.14558618,,,86.16441321113409,34.52103625492859,18.315989,19.200998,17.436113,1.764885,1.0222989,1117.4369,1.2675606,False
1433142144710057600,260.4971677312704,0.12815212,57.77710565688059,0.12470894,1.436560108188616,0.13193253,-3.602116811767448,0.15771157,-14.773494677358677,0.17291653,,,86.18387714206942,34.49283897319507,18.606478,19.640257,17.5834,2.0568562,0.9526956,770.3752,1.359917,False
1433142144710057728,260.50989325093883,0.24359232,57.778247907446826,0.23269646,2.021525732737545,0.25439444,-24.92131505713679,0.30515653,17.31878111107246,0.32898387,,,86.18482913764927,34.48600306508928,19.519855,20.970434,18.334364,2.6360703,0.96878695,,1.4449713,False
1433142149003615360,260.51366797029317,0.4776333,57.78317872143731,0.28463393,1.970472014524317,0.3789369,-2.91686836069466,0.4941109,-25.808299897282737,0.4180876,,,86.19067503156965,34.483735018206524,19.613039,,,,0.9550252,,,False
1433142149004755456,260.51343222647574,0.059867498,57.7834770331312,0.057211287,1.5894859078498622,0.060669716,-3.0066995220852393,0.07152871,-25.67451123356706,0.07529536,,,86.19104442480493,34.48384489903569,16.953592,17.756754,15.969212,1.7875423,1.264494,546.2719,1.3883334,False
1433142252083970432,260.4784715025254,0.053016927,57.78426793429629,0.05225694,0.4025445620161924,0.054489717,-12.567284521338179,0.065349296,-4.68289754499582,0.07384669,,,86.1931934571786,34.5024154625778,17.0993,17.419903,16.605474,0.8144283,0.9856373,1900.5338,1.2031443,False
1433142282149010560,260.44938962742066,0.15685825,57.77745259145341,0.1556877,0.9332675140800322,0.15654063,-8.419166914665155,0.20430088,-2.2968401148510273,0.21967551,,,86.18593354302027,34.51826076414584,18.851198,19.887508,17.895227,1.992281,1.0046906,752.0042,1.2945327,False
1433142286443708032,260.43476593150376,0.033109482,57.77079473983001,0.031981032,0.5055377744305222,0.03266681,-0.2989281334379763,0.04305044,-5.339166276373031,0.04867967,,,86.17836918460526,34.52640307875603,16.091375,16.438627,15.581318,0.85730934,1.0357761,1618.7522,1.2000482,False
1433142385226887936,260.53529581737513,0.14618714,57.80023502022644,0.1360095,1.3877752648650594,0.14567438,5.343312050233406,0.18287593,-29.55596247057417,0.20515774,,,86.2106057037515,34.47133080748941,18.485634,19.827663,17.390804,2.4368591,1.0601013,1014.8498,1.3645319,False
1433142522667182976,260.6160830671573,0.18186362,57.8100111105102,0.17760539,1.5278178450330115,0.18922445,-0.8832032633732416,0.21093974,14.129957776335768,0.23464543,,,86.21974600854095,34.42783939337933,18.95276,20.57201,17.775112,2.796898,1.0206721,429.3121,1.4085112,False
1433142625745080320,260.6433005366995,0.09524396,57.82123053899809,0.09154261,0.5641047819440513,0.09856688,4.691725257356297,0.11431488,-14.304899761839453,0.114365555,,,86.23243241233097,34.412788605373564,17.994982,18.71114,17.228046,1.4830933,0.9691029,1676.1432,1.2280501,False
1433142660104823808,260.6511232042297,0.10460338,57.82661199080385,0.09922798,1.2161135491164186,0.10706179,1.006458303684128,0.1270099,-4.413358078139449,0.12429587,,,86.23869009298629,34.40835457799515,18.162348,19.09365,17.24441,1.8492413,1.0302931,670.8617,1.2879368,False
1433142698760572288,260.614834351022,0.019333975,57.82425347065901,0.019110253,0.6620934203576971,0.019830074,-2.786177743347972,0.023883345,-12.400857873833143,0.024417382,,,86.23703147390927,34.427773670351264,14.929443,15.254948,14.43467,0.8202772,1.0037112,1383.5687,1.2012912,False
1433142733120311552,260.6493024460021,0.040809315,57.83356116637137,0.038370892,0.6199159117018277,0.041602537,-3.902035586278391,0.048759226,-0.6064108672913688,0.047218006,,,86.24716192671292,34.408969163217996,16.471117,16.829393,15.951373,0.8780203,0.9770534,1468.6039,1.2007598,False
1433142767480048000,260.57274823014114,0.015180417,57.816783818992555,0.014859569,1.2452704307196587,0.015221469,-4.060167120394463,0.017872315,-17.536686650243237,0.018521594,-13.066709,1.6462431,86.22938929488991,34.45054330376473,12.964365,13.351256,12.407794,0.9434624,1.1196455,732.2579,1.2106377,False
1433142797543779456,260.5919831321277,0.13171919,57.83113049558841,0.111480445,2.8326334970272993,0.1287147,-13.049962897125193,0.14716838,-5.202023803749961,0.14612168,,,86.2461190071246,34.43957043700163,18.372751,20.088577,17.14703,2.9415474,0.97839725,342.598,1.450996,False
1433142870559264256,260.59027415468864,0.069062434,57.833897302483464,0.067235075,0.7701632939902496,0.07057261,-11.947788688403751,0.08297575,1.2874513040913902,0.08655974,,,86.24952649893467,34.44033574169811,17.499441,18.224018,16.688925,1.5350933,1.0373697,1393.951,1.2600931,False
1433143003702258560,260.65749299259693,0.16316023,57.86756421340542,0.1753181,1.033310696882298,0.18038334,-10.289922533008578,0.19084984,-2.4222571532681534,0.22324444,,,86.28805136763161,34.40287960790605,18.945251,20.140879,17.940224,2.200655,0.95181656,646.2205,1.3033524,False
1433143076717794304,260.2310373612413,0.063211635,57.70279388620246,0.06176566,0.4485170722714705,0.06470143,-5.099232165523286,0.08108851,-7.297554708981398,0.09011881,,,86.10310359042947,34.638702921524605,17.412312,17.79497,16.890524,0.90444565,1.0557083,2076.6829,1.1904616,False
