source_id,RA_deg,RA_error,Dec_deg,Dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,distance_gspphot,phot_bp_rp_excess_factor,dx_pc,dy_pc,r_pc
1433979457173083136,259.71620156528377,0.40486717,58.36133023840343,0.48262137,-0.7388821199441116,0.44095957,-0.67679541049286,0.53912044,0.1235404765583122,0.66563463,,,20.046278,20.346258,19.651415,0.6948433,0.9884259,,1.1557066,-236.38336858631337,591.6369129932377,637.1117121513156
1433979457173083904,259.70948706192627,5.452714,58.36597871925742,4.328296,,,,,,,,,21.326836,20.355656,19.019325,1.3363304,,,5.299416,-241.11423096239835,597.8028914982038,644.5962840850093
1433979461469093504,259.70250185746187,0.03748261,58.35483704397361,0.044432417,2.4886179086679445,0.041707143,-10.252396617992058,0.05316836,-9.14208341107942,0.061077274,,,16.340025,17.551544,15.253133,2.2984114,1.0406483,387.3187,1.3830394,-246.03582221498488,583.0240137385179,632.8116832113445
1433979491532813824,259.6174601775027,0.25109053,58.33001462951327,0.2522931,0.3042746273106465,0.29119593,-0.0647082630997493,0.3339336,-0.4840085109467344,0.37217668,,,19.485802,19.890059,18.995579,0.89447975,1.0100557,,1.1609162,-305.953952074504,550.0983163308222,629.4568916296121
1433979491532815360,259.6153650012812,0.36297706,58.33671568574968,0.3610666,0.2521499123603137,0.42121696,-4.952127240575642,0.47762528,-3.1560496897879387,0.53143716,,,19.907583,20.386509,19.308792,1.0777168,1.0552197,,1.197232,-307.4301581064163,558.9869339270122,637.949601782506
1433979495828830976,259.63123481902056,0.025421754,58.346262261240966,0.023728736,0.4683325276122457,0.027246872,-8.137555969577118,0.031511147,-2.4322366638423536,0.037015345,,,15.315836,15.682971,14.781547,0.9014244,0.98143023,1590.4847,1.2056863,-296.248702135493,571.649991197602,643.8532487711641
1433979495829278720,259.6378934619911,1.0919907,58.33833975687458,1.223989,,,,,,,,,17.089012,17.423178,16.000088,1.42309,,,1.6806685,-291.55719751814337,561.1411834466287,632.3646315097933
1433979525892555520,259.64910862262025,0.11740609,58.343163669806,0.12718728,0.4651917423900198,0.13561535,-3.1503460937588,0.1553266,-4.25249813820642,0.16087171,,,18.14897,18.890327,17.281507,1.60882,1.114749,1168.6267,1.3022044,-283.6552904615646,567.5398638713336,634.477596838475
1433979525892557440,259.64602980799555,0.15652515,58.35028002784322,0.1722298,1.4342732261910205,0.17576386,-25.61912185340284,0.21138857,11.951513544886687,0.2266963,,,18.588974,20.127151,17.38466,2.7424908,1.112077,1068.6606,1.4521244,-285.82454222827596,576.9793586373409,643.8950607308311
1433979525892558336,259.6566471418758,2.2999403,58.35486904304021,2.7749074,,,,,,,,,20.840403,20.556683,19.216763,1.33992,,,2.8196752,-278.34384816738674,583.0664589078118,646.0973559115718
1433979530188569472,259.6455085825252,0.2674258,58.34615385393062,0.27637166,1.228678220166023,0.30596167,-17.607509221691366,0.35058683,-8.555240887374717,0.3522891,,,19.39717,20.568558,18.318542,2.2500153,1.0899948,,1.3832971,-286.1917839788222,571.506194295706,639.159657155661
1433979564548307456,259.62386987799533,0.046188027,58.34526584726933,0.04759585,0.4539964237567649,0.051227584,-7.909120133697369,0.06569648,-2.462879713482984,0.06895052,,,16.585733,16.948614,16.064037,0.8845768,1.0985072,1965.9995,1.1997771,-301.43784577625894,570.3282976542505,645.088476080163
1433979594612034688,259.6409654989003,0.63934237,58.35374645203733,0.72139996,0.7383805589136375,0.6485946,-2.613711391422762,0.96679443,-4.184056986533678,1.0182084,,,20.540863,21.821238,19.50798,2.3132572,1.0008713,,1.3128521,-289.39272115142995,581.5773978121425,649.6001975841543
1433980870218367616,259.756579664307,0.021652892,58.36984504445097,0.03312996,1.3171702435160242,0.0244867,-2.134852291682302,0.029053692,-3.81963918597046,0.040872976,,,15.426043,15.9468155,14.756666,1.1901493,1.0223866,736.8688,1.2286735,-207.9340225489713,602.9313794462938,637.7795904969105
1433980900282096384,259.7705299524119,0.21288224,58.36819974124165,0.33812758,-0.1785355783490202,0.2334131,-0.3516015279947913,0.27972865,0.4711765018900176,0.45319986,,,19.267178,19.5434,18.902626,0.6407738,1.0780808,,1.151205,-198.10501664685071,600.7489666233826,632.5700898080078
1433981003361314176,259.80282058454674,0.096862964,58.38436323802979,0.14593577,0.7544605800900475,0.1122022,-8.461624033761375,0.12412569,5.061584563850731,0.18172427,,,18.162731,19.026985,17.302025,1.7249603,0.9807081,868.3584,1.2571902,-175.35388696045135,622.1890406801176,646.4272488181356
1433983064945612800,260.005823770538,0.07846059,58.36004816651444,0.085957065,0.936934282302347,0.0822091,6.56484551129032,0.10801124,-7.321184450351556,0.12626965,,,17.583027,18.500689,16.680258,1.8204308,1.0517147,811.3479,1.2782234,-32.32318406327884,589.9363084392517,590.8211541938224
1433983064945614080,260.0054372437302,0.121196195,58.364334055582,0.13327786,0.9174178771680152,0.12544651,-9.12876788392143,0.1599174,6.734514222923384,0.19732553,,,18.327951,19.386644,17.32848,2.0581646,1.1150041,1367.2616,1.3303392,-32.595520680704794,595.6213269851655,596.5125590698118
1433983064946211456,260.0119395418737,0.35636404,58.36526136754907,0.43889612,0.6528072276893313,0.37771103,-3.938507720394963,0.46096247,-7.286061083128806,0.6716326,,,19.858656,20.774906,18.772232,2.002674,1.0191748,,1.4568034,-28.01417251433432,596.8513601585777,597.5084434422723
1433983099305513984,260.03010728024617,0.19453083,58.36350377122382,0.21511203,0.4857504973532661,0.19108936,-6.217977273440987,0.2728061,1.3366734536333291,0.34224215,,,19.035572,20.035805,18.03862,1.9971848,0.9602302,,1.3430225,-15.213662134295188,594.5199961060368,594.714621718231
1433983099305950208,260.0486793507971,0.2961058,58.38056720272475,0.3494222,1.0399577130036095,0.31923884,-0.1217210309607482,0.37776288,-1.2060281521751652,0.52507055,,,19.836618,20.66795,18.802477,1.8654728,0.991258,,1.4283494,-2.128269941116217,617.1537887708994,617.1574584554724
1433983133665688448,260.0013474096324,0.33270502,58.37731023578559,0.42717862,0.772824138494737,0.36476138,-0.7807602129170765,0.42939085,-8.525442313676315,0.7333855,,,19.92003,20.963324,18.768894,2.1944294,1.053389,,1.4926814,-35.477110163594304,612.8335842204181,613.8596152981593
1433983168024990976,260.02538667612527,0.103639424,58.37945341777692,0.124002285,2.3758516630842506,0.112089954,-5.77757092530149,0.1359202,19.547715307843017,0.18829274,,,18.284185,19.579224,17.15058,2.4286442,1.0000702,383.2711,1.4158037,-18.539675576967664,615.6764084689934,615.955485011521
1433983236744467968,260.0914789857244,0.13877377,58.389829956811056,0.1572227,1.6365243444340778,0.14757824,-32.263342923649354,0.1913241,20.09333808971439,0.24406475,,,18.812471,20.156746,17.682947,2.4737988,0.96396846,517.8726,1.4015615,28.027226572383587,629.4403710731507,630.0640492569349
1433983236744468224,260.0875300200212,0.06692891,58.39580728953846,0.07553286,0.3771024641162073,0.07256332,-12.373359897575655,0.089852326,3.078950180934428,0.11566336,,,17.596155,17.892946,17.147806,0.7451401,1.038269,2413.2546,1.1879017,25.244889253447806,637.3690054532739,637.8687588727906
1433983271104206464,260.06472635810337,0.07102348,58.391180319146144,0.07673665,1.522365884530657,0.0748939,1.349844725933132,0.09239395,-6.053842351313797,0.115057975,,,17.656616,18.557386,16.749708,1.8076782,0.9792879,595.3131,1.2867991,9.178029135949325,631.2315595051663,631.2982796857161
1433983339823682688,259.9929202640488,0.11004267,58.37584035688805,0.12759125,0.1778352032358016,0.113947645,-1.2727464755651567,0.14755882,-3.560064256757133,0.19193053,,,18.262339,18.6427,17.72873,0.91397095,0.94822586,2552.874,1.198995,-41.41465518465585,610.8838630164737,612.2860995956006
1433983339825111168,259.9922631882955,1.3838195,58.38162750745478,0.94452703,-0.0354893747582115,1.2320377,1.6440543599317607,2.276115,-13.587094365336,1.5319384,,,20.81835,22.126575,19.787048,2.3395271,1.0160785,,1.3056185,-41.87761346970086,618.5602302255262,619.9762035163718
1433983374183421952,260.03785709478234,0.08295254,58.40131004521929,0.098345414,0.9972964271395034,0.091519564,1.0382006806613857,0.10927235,-2.3004444109996296,0.14777058,,,17.815853,18.746315,16.883148,1.8631668,1.0916166,730.8459,1.3015985,-9.753346745522895,644.6681370000764,644.7419131992954
1433983408543160192,259.99852012291825,0.11548645,58.400078342883766,0.1521532,1.8556589915600867,0.12769473,-5.4481794987338805,0.15299194,-4.765069506737911,0.23520318,,,18.443438,19.753672,17.332727,2.4209442,1.0682037,466.7431,1.3877947,-37.46914198339238,643.0343451519614,644.1250698785007
1433984168753136256,259.98691341408147,0.010361067,58.39988449765755,0.013398632,0.8391627772472534,0.0114986105,-12.541441468618387,0.013756032,5.066333814053173,0.019858355,-97.13692,6.7837324,13.322358,13.517121,12.997617,0.51950455,1.1111076,1163.7694,1.1738148,-45.64692360362036,642.777219106776,644.3959924123636
1432942617708976384,259.9870088964094,0.17732881,57.457462264516174,0.16597934,1.0022816021687848,0.1704989,-0.7692695577041102,0.27093756,16.105980597033362,0.24574792,,,19.152508,20.234695,18.175385,2.059311,0.96646297,,1.3029548,-45.57964926795964,-607.298970229138,609.0070144659761
1432934100788985088,260.5086656676259,0.34898132,57.49079531903485,0.35931072,0.6190032694742734,0.37842846,-21.381298050471,0.49433488,-0.3665340604977977,0.49061468,,,20.12342,20.56232,19.273226,1.2890949,0.99253577,,1.4051358,321.96598453007755,-563.0843323457188,648.6339958155494
1432935573962244736,260.53073333967023,13.329024,57.5011775080102,21.01642,,,,,,,,,21.115986,21.166433,20.168219,0.9982147,,,1.6999652,337.514285550054,-549.312875375727,644.7174016605356
1432935573962794752,260.52403150282686,1.1739078,57.49607876004305,1.6527205,,,,,,,,,20.830017,21.84909,19.602982,2.246109,,,1.5869316,332.79234766651393,-556.0761107971857,648.0519945688878
1432935711401516032,260.5897807241671,0.13494726,57.5225050822356,0.13396285,2.021906780523924,0.14475553,-0.5208417063533435,0.19359472,-14.38975423915502,0.18215597,,,18.721336,20.390238,17.52076,2.8694782,1.036275,446.2798,1.4277917,379.1175188568653,-521.0229096067778,644.356241095947
1432936158077843328,260.6728792038718,0.49411505,57.557365950298376,0.44501448,1.7359448149671166,0.5319408,4.4042540546819975,0.80639446,-1.7482482007924505,0.59169066,,,20.427814,21.057753,19.45963,1.5981236,1.0003021,,1.4327701,437.6665209516707,-474.7817030940711,645.7318709455542
1432936162373385344,260.6767742068374,0.42163157,57.556530050471565,0.38411453,0.2228505264649397,0.4312539,-5.208325996821694,0.6725174,12.430742469349877,0.50555533,,,20.209501,20.480999,19.547968,0.9330311,0.9922093,,1.3389182,440.4108375457038,-475.89048261287024,648.4084031451312
1432936299812254976,260.71547678944745,0.03318292,57.57827622518936,0.03416093,1.5155183194672108,0.034735553,-4.978891415756935,0.047588892,6.6043862277874,0.04263877,,,16.362404,17.09869,15.535433,1.5632572,0.98342013,633.7375,1.2696632,467.6796588088797,-447.04526412386514,646.9727439693008
1432940285542295680,260.1824188282648,0.10704018,57.432728404726966,0.09513932,1.1392124771541698,0.10323466,-12.117414545441212,0.19593956,-29.04783136301227,0.14647712,,,18.164145,19.107676,17.230705,1.8769703,1.020628,689.6326,1.2985895,92.1010465787403,-640.107204272807,646.6991848942199
1432940349965833856,260.253652158842,0.30116734,57.45255353105524,0.27034673,-0.0017552901584828,0.3003406,0.553749509970955,0.45325476,-1.0329177160890364,0.40814543,,,19.841105,20.54524,19.10848,1.43676,0.98108506,,1.2056875,142.29017682517707,-613.8101608648494,630.086825764412
1432940384325561472,260.2080407136098,0.25815222,57.44154716168895,0.25149357,0.1740767534447758,0.25617352,-4.232795533716392,0.40319803,0.4235199832484813,0.35944518,,,19.615475,19.952044,18.975138,0.9769058,0.9646871,,1.2910975,110.15355276259059,-628.409562058903,637.9908956037564
1432940384325568768,260.235959874575,0.23735563,57.44931707499415,0.22839473,1.371643900439148,0.23855305,-11.785777658568168,0.3540924,-12.399775616571976,0.32030323,,,19.441551,20.555817,18.433628,2.1221886,1.062315,,1.3249503,129.82465889642154,-618.1031587563774,631.5900228171624
1432940388621092608,260.2139571157422,0.03012582,57.43849921899508,0.03100571,0.3055211618332297,0.03066215,-1.198828218002726,0.046143454,1.7394752720852975,0.050698932,,,16.030878,16.451733,15.446273,1.0054598,1.0349832,2506.5369,1.2133806,114.32209401713331,-632.452506350842,642.7018857681406
1432940388621094528,260.2260099952482,0.018944899,57.45377227152343,0.017724803,20.103404553073076,0.018742496,-60.0630582911184,0.027611043,66.77988675293925,0.025792195,-40.89204,3.9241126,14.817201,16.46846,13.586062,2.8823977,1.0738639,,1.4666544,122.81423575010837,-612.1935622886658,624.391138798886
1432940418685318528,260.2523400952001,0.051804777,57.46110353549574,0.05214852,0.1879429752999238,0.05405416,-6.982528120041995,0.074672915,4.455198241571637,0.07706374,,,17.20144,17.519976,16.703463,0.81651306,0.98040915,2096.7,1.2067142,141.36573130956927,-602.4690054952835,618.8321037011293
1432940422980977152,260.23880566926334,1.1502835,57.45598291291499,0.85066587,1.614019223558124,0.82500297,-1.3078978224989324,2.6962843,-9.661968574089888,1.4523255,,,20.739511,21.426376,19.558685,1.867691,1.008564,,1.6341761,131.82973094784253,-609.261256503018,623.3605350336327
1432940457339949696,260.1724397196646,0.653745,57.4440153052668,0.5640647,1.0791354619671256,0.6717297,-2.455927073995796,1.169925,10.253338341614397,0.884913,,,20.686777,21.20698,19.612707,1.5942726,1.0253146,,1.5811286,85.07002925551,-625.1356924386541,630.8974115007043
1432940521765118080,260.1480667916393,0.45738593,57.44534480289351,0.40650302,1.8857659935881732,0.4556614,4.444784660778532,0.8029806,0.8516071722465031,0.6165982,,,20.231863,21.16581,19.016676,2.1491337,1.0528352,,1.5959259,67.89750553326628,-623.3721800039041,627.0589653776268
1432940556124265088,260.1812346980656,0.24156438,57.45547096015823,0.23841348,0.4363490969195359,0.24395975,2.944049245309154,0.37463093,-1.9643523174380824,0.3685436,,,19.618572,20.515856,18.731142,1.7847137,0.9562726,,1.2705622,91.26673960033314,-609.9403363557574,616.7307610870804
1432940560419163904,260.181004864926,0.5434353,57.45939948094268,0.59368646,2.1393822461778083,0.56314224,-7.2024468902565015,1.073329,0.1167466260889951,1.0458741,,,20.53848,21.418339,19.3134,2.1049385,1.0520202,,1.623397,91.10480521814588,-604.7293490517047,611.5534900058497
1432940560419785728,260.19615367483027,0.5958812,57.45759265761736,0.5127689,-0.3774624979217701,0.56714684,-3.0723037356257583,1.0337547,-0.5091370180288785,0.76124483,,,20.483118,20.610653,19.906384,0.7042694,1.0699474,,1.3608327,101.77825804144838,-607.1260102698864,615.5979257243984
1432940624845288704,260.25670885670473,1.797489,57.4696514918442,1.2401456,,,,,,,,,20.928396,21.046339,19.478254,1.5680847,,,2.2511146,144.44384570343854,-591.1305668178821,608.5222852024643
1432940629139266432,260.25726433394664,0.03637657,57.477442072933776,0.03616412,-0.0041850912416523,0.037524477,-0.9745090091173024,0.05103018,0.0080705219741875,0.0523666,,,16.42168,16.9915,15.701093,1.2904081,0.96925944,,1.2465059,144.83522035091104,-580.7967487279661,598.5834147276996
1432940693563238912,260.25575948469486,16.024769,57.48245790367079,24.73716,,,,,,,,,21.430555,21.281244,19.021078,2.2601662,,,4.7047324,143.77494316762863,-574.143498885614,591.8716005988714
1432942514629330304,259.9794016729481,0.35833532,57.43904969425941,0.34354642,0.9543851286426978,0.34834757,-1.7485366337436332,0.53879696,-16.016749564865478,0.5079324,,,20.136372,21.052336,19.134129,1.9182072,1.0911137,,1.3714703,-50.939498737591705,-631.7223283090261,633.7727768023916
1432941724355339008,260.00338292187604,0.37131172,57.427516110274965,0.31370464,0.7125274162862513,0.35948277,3.321079125925858,0.61327153,-7.384431368721341,0.44893837,,,20.022575,21.218933,19.000278,2.2186546,0.9876123,,1.3202193,-34.04294180046969,-647.0210534554042,647.9160173208957
1432941763009937152,259.9849931001052,0.34903735,57.4338564101333,0.33163533,0.4107491156582396,0.338386,0.4604758969511804,0.5401641,-13.692297043431784,0.49342257,,,20.087753,20.7406,19.159605,1.5809956,1.0398915,,1.387119,-46.99992629896668,-638.6109612404338,640.3381551091104
1432941793074825984,260.0009408138939,0.48582342,57.4405096524411,0.4349884,-0.5564369578826655,0.4735551,-0.2907020022811751,0.86775386,0.2001082482024789,0.6928417,,,20.454111,20.747248,19.727217,1.020031,1.032706,,1.3758093,-35.76358682151295,-629.7857664409134,630.8004008828059
1432942548989075968,259.9839058466965,0.055123147,57.4457922262128,0.05299078,0.8850157365327787,0.054002088,13.263945232793835,0.085316956,6.380148145899143,0.07764408,,,17.308186,17.96873,16.529282,1.4394493,0.9844979,1317.2783,1.2572123,-47.76597644009664,-622.7786952384387,624.6077903357977
1432942548989078016,259.9961222571966,0.9693869,57.44775248914684,0.83445674,0.1811378949206674,0.9130481,-5.171561846986773,2.313692,-0.1211952636079176,1.4350753,,,20.809418,20.368248,19.27747,1.0907784,1.0169353,,2.814574,-39.15861507195594,-620.1785040157492,621.4135289624505
1432942548990374016,260.0070260279983,1.246167,57.4569105304058,1.3896723,,,,,,,,,20.995314,21.337637,20.060802,1.2768345,,,1.5245454,-31.47610509368622,-608.0308180675881,608.8449892310925
1432942553284682368,259.9853677171714,0.036135036,57.44431591513634,0.03415621,0.965526109588984,0.035093885,13.452311032570504,0.05559565,6.451168267918573,0.050784197,,,16.493254,16.980577,15.829764,1.1508131,0.9794638,959.7907,1.2385025,-46.7359809720395,-624.7369484076017,626.4826467054465
1432942583348808320,259.95988028911955,0.17028072,57.4408170914111,0.15793724,-0.2344845208944228,0.16446893,-2.900739331549973,0.26273933,-1.9244231420820288,0.21735466,,,19.179735,19.452507,18.751286,0.70122147,1.0176952,,1.1886932,-64.69375208532898,-629.3779639479835,632.6941623424285
1432942411550727936,259.9513886496288,1.2168115,57.43376439380956,1.0580183,0.5741692055587162,1.0529921,-6.519406716506254,2.4727256,-17.329267138820985,2.4900322,,,20.862413,21.470036,19.63583,1.8342056,0.98286194,,1.717103,-70.67673781621005,-638.7330163143537,642.6313619785248
1432942480269957504,259.9277455506687,1.406092,57.43766947474409,0.97762936,,,,,,,,,20.976336,20.853361,20.397741,0.4556198,,,1.5294088,-87.33504318427495,-633.5531208046623,639.5443429890739
1432942484565204992,259.93910139318507,0.4156299,57.43240793038886,0.38283756,0.0825951679255662,0.4261101,-1.5149399234077394,0.7125937,3.047235077070181,0.5999677,,,20.35664,20.610613,19.884092,0.72652054,0.9755455,,1.2244331,-79.33401537196356,-640.5322975327872,645.4266109928145
1432942514629326720,259.9800706771736,0.203335,57.43561320750998,0.19119753,0.1095394101482538,0.19526929,-1.996218138506804,0.31747773,-1.289614041626738,0.28372872,,,19.26771,19.94606,18.45354,1.4925194,1.0463675,,1.2792692,-50.468135964876154,-636.2806569534056,638.2790198344503
1432942622004159488,259.9899311673431,0.08153027,57.45797206696822,0.07491671,1.6508691066601595,0.07688658,4.525600090673314,0.13286975,-11.597462536246551,0.11182109,,,17.740225,18.729004,16.762459,1.9665451,1.0332342,492.5367,1.3276142,-43.52069406653532,-606.622742648602,608.1818829187079
1432939598347223168,260.2640607421524,1.266043,57.44061386840295,0.88847107,-2.344178552793238,0.9242267,-1.1695180163789671,2.2599857,-15.18296335974313,1.4893024,,,20.700974,20.743229,19.598024,1.1452045,0.9045188,,1.8600329,149.62379072778134,-629.6475291541999,647.1810331906676
1432942656363131648,259.9094665201413,0.338887,57.43470259723374,0.31531334,1.3330549926942663,0.3213277,9.477023490249216,0.51658154,-2.422200420892263,0.49078897,,,20.053438,21.033714,18.825405,2.2083092,0.9772461,,1.5984502,-100.21396708809553,-637.4885361651482,645.3173428178708
1432942656363896704,259.90677553046913,0.1370361,57.43526302498777,0.13113186,0.5225726675025749,0.1355303,1.1976786891265714,0.21409391,1.1777190211338735,0.1925949,,,18.76528,19.560999,17.907488,1.653511,1.0587559,913.9792,1.2760137,-102.10996759870228,-636.7451566410623,644.880485042662
1432942720787757824,259.89238136937234,0.09406988,57.43877240246103,0.08812392,0.3354186323948508,0.091995105,-5.4012798787020255,0.14345784,0.8559271463918878,0.12283347,,,18.184242,18.61716,17.609648,1.007513,1.0314959,2011.2755,1.2013247,-112.25171473058474,-632.0901420791776,641.980058236727
1432942720787771648,259.90821190748227,0.03371741,57.45115691647372,0.031686764,0.4949049605575588,0.033458818,2.6660145815111904,0.05142606,-1.382591932825809,0.044501193,,,16.356697,16.705675,15.842604,0.86307144,0.962862,1510.8518,1.2017186,-101.09793415298503,-615.6627005998425,623.9081288137643
1432942789507256960,259.974234788756,0.25558466,57.45953736263993,0.24541056,0.511439779072232,0.24616101,0.8148326089205348,0.40690953,-4.096118050850315,0.3555594,,,19.650633,20.530245,18.682594,1.8476505,0.9563088,,1.3492322,-54.57994937472596,-604.5464558424732,607.0052620409834
1432942789507262080,259.9724837247766,0.33805764,57.465194923368095,0.32545012,-0.1777944432821309,0.33527535,-1.9877838926312583,0.51765543,0.8658867164376218,0.5161191,,,20.077272,20.334976,19.50376,0.8312168,0.9860963,,1.2858576,-55.81370297599048,-597.0419831047824,599.6451442558201
1432942789507263488,259.9723490342838,0.27305436,57.46741183268646,0.24984084,0.1175483923667736,0.26095474,-3.512914169182672,0.42328078,-0.4205456558096242,0.3646175,,,19.808329,20.079424,19.270992,0.8084316,1.0008922,,1.2554489,-55.90860235291923,-594.1013632261862,596.7262367319454
1432942789507605632,259.9534006128548,1.3892202,57.453312535458615,1.415247,-0.9496735306250288,1.3691168,-0.6988518835738864,2.9141095,0.2614225555705887,2.1306403,,,20.834969,20.92556,20.063057,0.86250305,1.2008094,,1.5241545,-69.25916147123385,-612.8033792982715,616.7048022571898
1432942858226747392,259.97193260021555,0.20483199,57.475409686324994,0.18503459,0.3617207676773319,0.19346628,-3.7023559192923416,0.31284538,-1.5062013804290215,0.2762021,,,19.419996,19.707806,19.030914,0.6768913,0.9963344,,1.158692,-56.20201083908636,-583.4926084157139,586.1930484901117
1432942862522328192,259.96533789349394,0.010781947,57.47783139852137,0.009387865,0.0593192503884393,0.01000193,-3.420640003833292,0.01522481,0.2824214143962021,0.013012211,-130.49542,1.2695047,13.238274,13.806904,12.52176,1.2851439,1.0514716,,1.2439158,-60.8484676579125,-580.2803277121856,583.4619051369828
