time,F_nu
0.0,1.0629025187383288e-31
5.00695,1.0663198745434348e-31
10.0139,1.0697811069318966e-31
15.0209,1.0732671256918701e-31
20.0278,1.0767775198197738e-31
25.0348,1.0803121333930406e-31
30.0417,1.0838704878954632e-31
35.0487,1.087452240908629e-31
40.0556,1.0910570097879488e-31
45.0626,1.094684532717292e-31
50.0695,1.0983342333482637e-31
55.0765,1.1020054692114628e-31
60.0834,1.1056978464294167e-31
65.0904,1.1094107278608477e-31
70.0974,1.1131432222214547e-31
75.1043,1.1168948525788605e-31
80.1113,1.1206647241235931e-31
85.1182,1.1244519912986439e-31
90.1252,1.1282558329348938e-31
95.1321,1.132075243739279e-31
100.139,1.1359093505954005e-31
105.146,1.1397569313140603e-31
110.153,1.1436169689118455e-31
115.16,1.1474883673138514e-31
120.167,1.1513700074488997e-31
125.174,1.1552605378958198e-31
130.181,1.1591556957447074e-31
135.188,1.163038267417142e-31
140.195,1.166899161804818e-31
145.202,1.1707348298394818e-31
150.209,1.174544323480407e-31
155.216,1.1783280276133759e-31
160.223,1.1820869109419315e-31
165.229,1.1858233207080948e-31
170.236,1.1895535479061457e-31
175.243,1.19793644021444e-31
180.25,4.636143503272722e-31
185.257,1.8890318174289456e-28
190.264,7.324781690184561e-26
195.271,2.0110154930671173e-23
200.278,3.910164569972121e-21
205.285,5.3993170223881325e-19
210.292,5.315325335281164e-17
215.299,3.747434653897955e-15
220.306,1.9006763918884234e-13
225.313,6.967629258156105e-12
230.32,1.8546623746052456e-10
235.327,3.600817825769043e-09
240.334,5.1180013684655275e-08
245.341,5.361510701187241e-07
250.348,4.159014806161135e-06
255.355,2.4024633997767e-05
260.362,0.00010317247557137141
265.369,0.00030581219162208585
270.376,0.0006690129444998792
275.382,0.001177773310297833
280.389,0.001751993481883557
285.396,0.0022774887689770863
290.403,0.0026636559118797926
295.41,0.0028817840499709103
300.417,0.0029599453403864823
305.424,0.0029612035266079863
310.431,0.002937962615019149
315.438,0.0029095928203813322
320.445,0.002881222751605946
325.452,0.0028540529016894594
330.459,0.002827923474006874
335.466,0.0028022412841985952
340.473,0.0027764054934114528
345.48,0.002750529790208453
350.487,0.002724907135204793
355.494,0.0027002846225828133
360.501,0.002676626270176281
365.508,0.0026537159846725163
370.515,0.002630847173621854
375.522,0.002607897269603244
380.529,0.0025852165715038885
385.535,0.0025629841887338757
390.542,0.002541715481526197
395.549,0.002520977679564015
400.556,0.002500509525605359
405.563,0.0024801877902382126
410.57,0.0024599563227439346
415.577,0.0024402510374625782
420.584,0.0024211446642744107
425.591,0.0024024741767600566
430.598,0.0023841040461301055
435.605,0.0023657354731698613
440.612,0.002347667280417175
445.619,0.002330014133728488
450.626,0.0023126957316179334
455.633,0.002295863473001411
460.64,0.002279133733623616
465.647,0.0022624682617722715
470.654,0.002246020961054943
475.661,0.002229931063199371
480.668,0.002214079074077052
485.675,0.002198309088082449
490.682,0.0021827613790302083
495.688,0.0021672408703432475
500.695,0.0021516468497322023
505.702,0.0021362429390515566
510.709,0.0021209881832076074
515.716,0.0021054387560916353
520.723,0.002089697572230224
525.73,0.002073776488899317
530.737,0.0020574710522510155
535.744,0.002041053539283695
540.751,0.00202405823586312
545.758,0.002006590008890705
550.765,0.0019882527189218793
555.772,0.001969198074022807
560.779,0.001949150106605317
565.786,0.001927825395334543
570.793,0.0019052973097605245
575.8,0.0018813150383801445
580.807,0.0018557695522854877
585.814,0.001828489610454059
590.821,0.001802318064481648
595.828,0.001784193242965951
600.834,0.0017818278895774347
605.841,0.0017997911957613074
610.848,0.0018376785284420747
615.855,0.0018846742726932745
620.862,0.001919575414418969
625.869,0.001925929253768959
630.876,0.0018981740504314033
635.883,0.0018409087038354112
640.89,0.0017635484197909917
645.897,0.0016760745474649122
650.904,0.001584384494844058
655.911,0.0014928552432565752
660.918,0.0014040554412894043
665.925,0.0013208479374696906
670.932,0.0012455532226758068
675.939,0.0011799243689495525
680.946,0.0011264896259297922
685.953,0.001085144994896561
690.96,0.0010552687561495818
695.967,0.0010371585874147475
700.974,0.0010273531271728865
705.981,0.0010255393498211068
710.987,0.0010287227314160251
715.994,0.0010333697596114468
721.001,0.0010366558785531884
726.008,0.0010353702911414144
731.015,0.0010280952853025185
736.022,0.0010131446632877022
741.029,0.000990439523326823
746.036,0.0009605216797089445
751.043,0.0009237707764586759
756.05,0.000880675589599835
761.057,0.0008330105098984995
766.064,0.0007826169263097284
771.071,0.0007292280228801808
776.078,0.0006752745722951047
781.085,0.0006212120842022879
786.092,0.0005679228559268922
791.099,0.0005162140071391686
796.106,0.0004665868058982909
801.113,0.0004199508378604796
806.12,0.0003757125892334514
811.127,0.0003345173331444021
816.134,0.00029609755903032024
821.14,0.00026091793405806223
826.147,0.0002285101862083392
831.154,0.00019895564586608477
836.161,0.00017212975236941517
841.168,0.0001479253198474126
846.175,0.000126246848167699
851.182,0.00010699360042135421
856.189,8.992674165774667e-05
861.196,7.521343867904605e-05
866.203,6.26780708902976e-05
871.21,5.2218678049836324e-05
876.217,4.331270848465691e-05
881.224,3.573230242250262e-05
886.231,2.9426382991138914e-05
891.238,2.4152724589940662e-05
896.245,1.9753446029268877e-05
901.252,1.6085614217782903e-05
906.259,1.307104905449772e-05
911.266,1.0577190556817827e-05
916.273,8.529202564743814e-06
921.28,6.859736510443795e-06
926.287,5.504406826929494e-06
931.293,4.39487557013033e-06
936.3,3.520989587146386e-06
941.307,2.8186057170609676e-06
946.314,2.262955017824744e-06
951.321,1.838483442094965e-06
956.328,1.5327886444363427e-06
961.335,1.3374738732751202e-06
966.342,1.267100126786172e-06
971.349,1.2907009833034358e-06
976.356,1.415925878362519e-06
981.363,1.6201005324984577e-06
986.37,2.0337087306986237e-06
991.377,2.6006336415333856e-06
996.384,3.1665729969844566e-06
1001.39,3.7621353796554316e-06
1006.4,4.373015120547687e-06
1011.4,4.952995612500582e-06
1016.41,5.468901996623357e-06
1021.42,5.889277242259025e-06
1026.43,6.190419236420219e-06
1031.43,6.327804190451116e-06
1036.44,6.311297166177251e-06
1041.45,6.142140403352834e-06
1046.45,5.831317252276111e-06
1051.46,5.393522968649894e-06
1056.47,4.873075057826849e-06
1061.47,4.305949760985989e-06
1066.48,3.7167023116019918e-06
1071.49,3.123411640670338e-06
1076.5,2.54570388806965e-06
1081.5,2.027637834771866e-06
1086.51,1.5642242503228255e-06
1091.52,1.1401689246405827e-06
1096.52,7.89936464571082e-07
1101.53,5.101910427251075e-07
1106.54,3.166422509538299e-07
1111.54,1.8988892628783684e-07
1116.55,1.1039469722050935e-07
1121.56,6.275073227194085e-08
1126.56,3.6009705056328675e-08
1131.57,1.8781606326482562e-08
1136.58,1.1411185586182075e-08
1141.59,8.80769643608696e-09
1146.59,1.0570336128758751e-08
1151.6,1.737603062849025e-08
1156.61,2.943970590773936e-08
1161.61,5.473514082781016e-08
1166.62,8.377380070152225e-08
1171.63,1.205507339524056e-07
1176.63,1.598908069499065e-07
1181.64,1.944687704508445e-07
1186.65,2.1676517165465544e-07
1191.66,2.2163277681071418e-07
1196.66,2.080040932147303e-07
1201.67,1.79602206371232e-07
1206.68,1.4277390100445012e-07
1211.68,1.0469446602775062e-07
1216.69,7.095279140206525e-08
1221.7,4.449059599285973e-08
1226.7,2.5891548616187736e-08
1231.71,1.4040980011914236e-08
1236.72,7.081724094335813e-09
1241.72,3.351189771111967e-09
1246.73,1.490433010294073e-09
1251.74,6.134693915487965e-10
1256.75,2.425143499700258e-10
1261.75,9.278578919658794e-11
1266.76,3.481500666297707e-11
1271.77,1.500817283415683e-11
1276.77,5.500373164958966e-12
1281.78,1.1865841313203244e-12
1286.79,4.947567469262988e-13
1291.79,1.5903611884548214e-13
1296.8,1.1537924957748747e-13
1301.81,6.973974911574027e-14
1306.82,4.9411119840107066e-14
1311.82,4.007153452219226e-14
1316.83,3.8125452294148544e-14
1321.84,3.097085287240343e-14
1326.84,8.695041006105681e-11
1331.85,1.3324264882415797e-10
1336.86,1.912167125584993e-10
1341.86,2.5629514927698716e-10
1346.87,3.2118279771905885e-10
1351.88,3.7756072796043884e-10
1356.88,4.1818172880974836e-10
1361.89,4.3865401764531965e-10
1366.9,4.3815505183540567e-10
1371.91,4.930195743106651e-14
1376.91,1.121451378225344e-13
1381.92,2.6122436877507666e-13
1386.93,6.243712495297369e-13
1391.93,1.526300197238925e-12
1396.94,2.115669771176353e-10
1401.95,9.284504811630719e-12
1406.95,1.3667945139421303e-19
1411.96,4.826295521237505e-11
1416.97,9.256864467758297e-11
1421.97,9.432800321127077e-20
1426.98,8.369191399442751e-20
1431.99,7.233415554568925e-20
1437.0,6.638573650717845e-20
1442.0,1.628638835873241e-20
1447.01,5.132985905954568e-20
1452.02,1.4452100581466198e-20
1457.02,2.0231232049924035e-20
1462.03,1.836818080999126e-20
1467.04,5.187054059382526e-21
1472.04,2.0196369485739943e-31
1477.05,1.2031027428136708e-21
1482.06,2.0316220196654368e-31
1487.07,2.0387207241260764e-31
1492.07,7.028354286576791e-21
1497.08,2.053749447632224e-31
1502.09,2.061150351199084e-31
1507.09,2.0678963666549355e-31
1512.1,2.073594294686379e-31
1517.11,2.078222348812934e-31
1522.11,2.0817791647371284e-31
1527.12,2.084366256609009e-31
1532.13,2.0861380542315445e-31
1537.13,2.0871347829946756e-31
1542.14,2.0872446713949133e-31
1547.15,2.086403811445161e-31
1552.16,2.084835299892126e-31
1557.16,2.082840037837251e-31
1562.17,2.0805384845918783e-31
1567.18,2.0782055916756855e-31
1572.18,2.0757276627526586e-31
1577.19,4.0938025503947276e-12
1582.2,3.3243337855664992e-12
1587.2,2.9147258044433913e-12
1592.21,2.4670731145311853e-12
1597.22,2.0649909007221593e-31
1602.23,1.0625482971670712e-12
1607.23,7.140481796140662e-13
1612.24,9.310129909808263e-13
1617.25,8.190352778201115e-13
1622.25,2.413864505596979e-13
1627.26,1.8944935709069663e-15
1632.27,1.6603090976396244e-15
1637.27,5.968098367610566e-20
1642.28,5.968095641419717e-20
1647.29,5.968095016878859e-20
1652.29,5.968091093974854e-20
1657.3,5.968094158426897e-20
1662.31,5.96809379859827e-20
1667.32,5.96809348254914e-20
1672.32,5.968091090698708e-20
1677.33,5.96809109008695e-20
1682.34,5.96809108953127e-20
1687.34,5.968091086040855e-20
1692.35,5.968091086040867e-20
