time,F_nu
0.0,2.726655487376993e-31
5.00695,2.7359218218940586e-31
10.0139,2.745333877774637e-31
15.0209,2.7548421606752304e-31
20.0278,2.764448210023646e-31
25.0348,2.77415340724923e-31
30.0417,2.783958703994772e-31
35.0487,2.793865447129856e-31
40.0556,2.8038750376125914e-31
45.0626,2.813989179981099e-31
50.0695,2.8242087292338507e-31
55.0765,2.8345350039467936e-31
60.0834,2.8449696607971958e-31
65.0904,2.855513837373965e-31
70.0974,2.8661684279253104e-31
75.1043,2.876935627399651e-31
80.1113,2.8878159275143333e-31
85.1182,2.8988108757316326e-31
90.1252,2.9099217308494924e-31
95.1321,2.9211495696408643e-31
100.139,2.9324960818050804e-31
105.146,2.943961628739588e-31
110.153,2.955547619167874e-31
115.16,2.9672550502485824e-31
120.167,2.9790845555901275e-31
125.174,2.991037575861672e-31
130.181,3.003113379734095e-31
135.188,3.0153039649506603e-31
140.195,3.0275997779865497e-31
145.202,3.0399914920120575e-31
150.209,3.0524714262261933e-31
155.216,3.0650303383341933e-31
160.223,3.0776604001082777e-31
165.229,3.0903541567121642e-31
170.236,3.1031046947714333e-31
175.243,3.1159052063977508e-31
180.25,3.128749274508696e-31
185.257,3.1416558189007433e-31
190.264,3.187644149609808e-31
195.271,7.533232446869291e-30
200.278,9.769036545252436e-27
205.285,8.013497867776125e-24
210.292,4.010515211803934e-21
215.299,1.2345945493178718e-18
220.306,2.3574819800434463e-16
225.313,2.8169615282024136e-14
230.32,2.125696137528621e-12
235.327,1.0225854992375708e-10
240.334,3.1677837258060978e-09
245.341,6.379398988086188e-08
250.348,8.474370057878784e-07
255.355,7.51237775124209e-06
260.362,4.512618336533141e-05
265.369,0.0001834125895631388
270.376,0.00048523728165997894
275.382,0.0009361385577178204
280.389,0.0014411732363297637
285.396,0.0018745632615614603
290.403,0.0021558820668351243
295.41,0.0022815874021309647
300.417,0.0023057003722019385
305.424,0.0022925632182194855
310.431,0.0022694690160400327
315.438,0.0022440495378211445
320.445,0.002218670175822159
325.452,0.0021945120013740138
330.459,0.002172244471444497
335.466,0.0021514528950191433
340.473,0.0021312134760956675
345.48,0.002110380626202236
350.487,0.00208865489364706
355.494,0.0020665429382100827
360.501,0.0020451284707521467
365.508,0.0020251229942788817
370.515,0.0020066575022760972
375.522,0.0019892167358187343
380.529,0.0019715501436527254
385.535,0.00195307225323944
390.542,0.0019340414827061793
395.549,0.001915373546892726
400.556,0.001897852187510649
405.563,0.0018818244737859602
410.57,0.0018667353294593127
415.577,0.0018516298050938928
420.584,0.0018358359181215467
425.591,0.00181960226566576
430.598,0.0018037369050999635
435.605,0.001789015377102692
440.612,0.0017756331790057362
445.619,0.001763108164337461
450.626,0.0017503543982414476
455.633,0.0017370632626663605
460.64,0.0017236370159575923
465.647,0.0017108782563272525
470.654,0.0016993240781430785
475.661,0.0016890725976103516
480.668,0.0016791872943838681
485.675,0.0016690695968757964
490.682,0.0016587760220424692
495.688,0.001648933260964985
500.695,0.0016401742982842102
505.702,0.0016328076288080532
510.709,0.001626328608391105
515.716,0.0016200249013853406
520.723,0.0016137923865866591
525.73,0.0016080559722501432
530.737,0.0016035370108224616
535.744,0.001600591884821011
540.751,0.0015989809891802838
545.758,0.001598176337708751
550.765,0.0015980727740539794
555.772,0.0015990176833922695
560.779,0.0016017015310605478
565.786,0.0016064545313717715
570.793,0.0016133716542555854
575.8,0.0016222553810414442
580.807,0.001633418013472545
585.814,0.0016484784563488293
590.821,0.0017318650265928806
595.828,0.0019834016701752387
600.834,0.0026701487657497984
605.841,0.004193372256593777
610.848,0.006806448008950791
615.855,0.009554325823619966
620.862,0.011813982951646545
625.869,0.013911012212700167
630.876,0.015945253861755444
635.883,0.017990190010591857
640.89,0.02034076616132077
645.897,0.02312235504237292
650.904,0.026383056308069253
655.911,0.03013765368353332
660.918,0.034437902528185224
665.925,0.03913944232149797
670.932,0.04403328037175878
675.939,0.04859701687701877
680.946,0.05194191286095202
685.953,0.052641058743488595
690.96,0.04859396012514631
695.967,0.042790904888306704
700.974,0.03614537525300005
705.981,0.029303893591191097
710.987,0.02285252506839575
715.994,0.017217654928836375
721.001,0.012612288525519646
726.008,0.009064941905072803
731.015,0.006458647914895652
736.022,0.004605481940599866
741.029,0.003315557947339065
746.036,0.002413213609226973
751.043,0.0017744134932767008
756.05,0.0013158796381623273
761.057,0.0009833137537303845
766.064,0.0007405106827132501
771.071,0.000563292315894723
776.078,0.00043567899071760946
781.085,0.0003426508129203688
786.092,0.0002733737711944057
791.099,0.00022067916012046693
796.106,0.00017982998300910893
801.113,0.00014768957511884564
806.12,0.00012204833066901376
811.127,0.00010128753449313922
816.134,8.434178823673242e-05
821.14,7.038753860532085e-05
826.147,5.881590608944132e-05
831.154,4.920118668044029e-05
836.161,4.114484116265972e-05
841.168,3.438987206779488e-05
846.175,2.8714908403321626e-05
851.182,2.3947336484257872e-05
856.189,1.9936261625278208e-05
861.196,1.656467328946199e-05
866.203,1.3732776002515984e-05
871.21,1.1363840651583516e-05
876.217,9.371387710069737e-06
881.224,7.716477479550605e-06
886.231,6.324931921285079e-06
891.238,5.183476800091243e-06
896.245,4.238077202886588e-06
901.252,3.4557531292932595e-06
906.259,2.812746540659022e-06
911.266,2.285070744997182e-06
916.273,1.8561756236180178e-06
921.28,1.5045390550861965e-06
926.287,1.2285204356551754e-06
931.293,1.1705547467262946e-06
936.3,1.382296548589422e-06
941.307,1.7401233377882414e-06
946.314,2.112569921751006e-06
951.321,2.3841199980385346e-06
956.328,2.486801972951765e-06
961.335,2.4411375334436834e-06
966.342,2.343943842597526e-06
971.349,2.2337990352837278e-06
976.356,9.228457702378791e-07
981.363,8.319987444659069e-07
986.37,1.4689399163382066e-07
991.377,1.3867195288717662e-07
996.384,1.350494107133597e-07
1001.39,1.3553762037362047e-07
1006.4,1.392655155797174e-07
1011.4,1.5312862022530575e-07
1016.41,1.671056544293918e-07
1021.42,1.849946126179793e-07
1026.43,2.0702918103310185e-07
1031.43,2.3289004091168735e-07
1036.44,2.4735592652422615e-07
1041.45,2.7866513883095974e-07
1046.45,3.149452358649572e-07
1051.46,3.5874025849814683e-07
1056.47,4.1131455939741263e-07
1061.47,4.7348935477214213e-07
1066.48,5.456704288146418e-07
1071.49,6.279842677441718e-07
1076.5,7.200307661464376e-07
1081.5,8.208576929486548e-07
1086.51,9.25673964320467e-07
1091.52,1.0278994472197677e-06
1096.52,1.1271082083005784e-06
1101.53,1.216360660020209e-06
1106.54,1.2890793462042962e-06
1111.54,1.3451773364512227e-06
1116.55,1.383475867022308e-06
1121.56,1.4028930204697575e-06
1126.56,1.4024827542108634e-06
1131.57,1.3811055555098572e-06
1136.58,1.3386636472442141e-06
1141.59,1.2758012055505544e-06
1146.59,1.193257127954681e-06
1151.6,1.0892629221426849e-06
