time,F_nu
0.0,1.0629025187383288e-31
5.00695,1.0663198745434348e-31
10.0139,1.0697811069318966e-31
15.0209,1.0732671256918701e-31
20.0278,1.0767775198197738e-31
25.0348,1.0803121333930406e-31
30.0417,1.0838704878954632e-31
35.0487,1.087452240908629e-31
40.0556,1.0910570097879488e-31
45.0626,1.094684532717292e-31
50.0695,1.0983342333482637e-31
55.0765,1.1020054692114628e-31
60.0834,1.1056978464294167e-31
65.0904,1.1094107278608477e-31
70.0974,1.1131432222214547e-31
75.1043,1.1168948525788605e-31
80.1113,1.1206647241235931e-31
85.1182,1.1244519912986439e-31
90.1252,1.1282558329348938e-31
95.1321,1.132075243739279e-31
100.139,1.1359093505954005e-31
105.146,1.1397569313140603e-31
110.153,1.1436169689118455e-31
115.16,1.1474883675022194e-31
120.167,1.1513700075719158e-31
125.174,1.155260538307154e-31
130.181,1.1591556971709223e-31
135.188,1.163038264999112e-31
140.195,1.1668991573493383e-31
145.202,1.17073483722812e-31
150.209,1.1745448245200451e-31
155.216,1.1783662343816706e-31
160.223,1.2104895180121461e-31
165.229,3.8007475388099515e-30
170.236,3.321900951158393e-27
175.243,2.0054086652611963e-24
180.25,8.106951198029255e-22
185.257,2.1987793435796164e-19
190.264,4.0086404945911064e-17
195.271,4.921944448490578e-15
200.278,4.0779788431336e-13
205.285,2.2844345328706214e-11
210.292,8.671517049779692e-10
215.299,2.2346996123683453e-08
220.306,3.9230451028377757e-07
225.313,4.71378398452948e-06
230.32,3.892504873761754e-05
235.327,0.0002133240733976093
240.334,0.0007022962340833083
245.341,0.001625753606512783
250.348,0.0029309497600078513
255.355,0.004345200221745239
260.362,0.005523246681670141
265.369,0.006268403298358766
270.376,0.006607797441838512
275.382,0.0066956090087805014
280.389,0.00669922178093142
285.396,0.00668860262732727
290.403,0.006676948020061637
295.41,0.0066655558633294375
300.417,0.00665456251199448
305.424,0.006644062261316965
310.431,0.006633904776893629
315.438,0.006624179741915793
320.445,0.006614952366626921
325.452,0.006605971982192246
330.459,0.006597465354951818
335.466,0.0065893994443523155
340.473,0.006581669987958615
345.48,0.0065744148635660995
350.487,0.006567476703377316
355.494,0.006560771385006948
360.501,0.006554640664471652
365.508,0.006548901266814364
370.515,0.006543268098764459
375.522,0.006538276974926184
380.529,0.006533474142176113
385.535,0.0065287625413071836
390.542,0.006524871592288633
395.549,0.006521315112314769
400.556,0.006517971330423173
405.563,0.006515029426625364
410.57,0.0065122467395616265
415.577,0.006509841718696095
420.584,0.006507773407245738
425.591,0.006505810999265202
430.598,0.006504197378235717
435.605,0.00650315948756657
440.612,0.00650198369817574
445.619,0.006501346088541237
450.626,0.006501014901338233
455.633,0.006500838097498986
460.64,0.006500918002803355
465.647,0.0065011628021466395
470.654,0.006501707180407619
475.661,0.00650247612920565
480.668,0.006503046098132301
485.675,0.0065042829307369685
490.682,0.006505689195667497
495.688,0.006507009013459495
500.695,0.006508589552738537
505.702,0.006510349642707718
510.709,0.0065120076389287174
515.716,0.0065140638144811904
520.723,0.006515881086280279
525.73,0.006517927820308032
530.737,0.0065201075288557975
535.744,0.0065218553242323936
540.751,0.006523966918807848
545.758,0.006526005447359833
550.765,0.006527767270315646
555.772,0.006529427532280664
560.779,0.006530987512512183
565.786,0.00653258720634825
570.793,0.006533893909472402
575.8,0.0065348305745352095
580.807,0.006535456932204686
585.814,0.006535894806011506
590.821,0.006535904659004011
595.828,0.006535278270952417
600.834,0.006534334831949747
605.841,0.0065328744073160205
610.848,0.006530587141391833
615.855,0.006527880712772924
620.862,0.006524588548263222
625.869,0.006520056373563515
630.876,0.006515612361116049
635.883,0.0065122675596878225
640.89,0.006558385038655937
645.897,0.006772421404623673
650.904,0.007190597770161624
655.911,0.007501272577281693
660.918,0.007736169652049545
665.925,0.007901345201239961
670.932,0.00798978040815219
675.939,0.008026668173427984
680.946,0.008039622647002564
685.953,0.008043284574534638
690.96,0.008043351772119517
695.967,0.008038738047182536
700.974,0.008035592956794714
705.981,0.008028249197467892
710.987,0.008016883055277105
715.994,0.008002650149453274
721.001,0.007984614472763987
726.008,0.007961427914489973
731.015,0.007937199911390342
736.022,0.007907084677918334
741.029,0.007875388093083385
746.036,0.007836433570829644
751.043,0.007793532890608799
756.05,0.007744449603149324
761.057,0.00769157111924984
766.064,0.007630355027195304
771.071,0.007566103225315925
776.078,0.007494711092426591
781.085,0.007418731946133893
786.092,0.007336019722233964
791.099,0.007245368105912417
796.106,0.007151379597731059
801.113,0.007049795190902296
806.12,0.006942782581367811
811.127,0.0068271145416012
816.134,0.006707279668188401
821.14,0.006579895455417375
826.147,0.006448273716607997
831.154,0.006308973183860855
836.161,0.006163454217231786
841.168,0.006012599473289121
846.175,0.005857605398699981
851.182,0.0056971664260284174
856.189,0.005534042432281075
861.196,0.005365452829793805
866.203,0.005193529877497645
871.21,0.005020687657924316
876.217,0.004845717339466522
881.224,0.004667074369727365
886.231,0.004490955380387794
891.238,0.00431533549067657
896.245,0.004139154080656433
901.252,0.0039671652882966825
906.259,0.0037980785626451734
911.266,0.003633555982733702
916.273,0.0034740827337382874
921.28,0.003319690279900817
926.287,0.0031729847469033554
931.293,0.003033565632311972
936.3,0.0029032561368895395
941.307,0.002781669651837871
946.314,0.0026701165705587055
951.321,0.002568691543237674
956.328,0.002478672448016435
961.335,0.0023993790060081316
966.342,0.002331401116966121
971.349,0.0022756659250390103
976.356,0.0022311675816705833
981.363,0.002198736763414806
986.37,0.002179034154691049
991.377,0.0021710909518415067
996.384,0.002176523886065209
1001.39,0.0021943732426272164
1006.4,0.002227468723587611
1011.4,0.0022750452291107983
1016.41,0.0023372221549319817
1021.42,0.0024144282305433033
1026.43,0.0025101539422482427
1031.43,0.0026219524671211797
1036.44,0.0027539202395623625
1041.45,0.0029023782548245635
1046.45,0.0030684480578349943
1051.46,0.0032529392873675476
1056.47,0.00345661912827814
1061.47,0.0036785709674194214
1066.48,0.003917764887940754
1071.49,0.004173886738801789
1076.5,0.004447025517268002
1081.5,0.0047365888264414525
1086.51,0.005041399152384048
1091.52,0.005360549861463864
1096.52,0.005693595132346205
1101.53,0.006039429823448143
1106.54,0.006395488759040338
1111.54,0.006762048673308233
1116.55,0.007139041820794575
1121.56,0.007522136846316864
1126.56,0.007912311815459813
1131.57,0.008307382042172459
1136.58,0.008706491812130734
1141.59,0.00910762682069418
1146.59,0.009509632584789976
1151.6,0.00991172248735383
1156.61,0.01031138777537019
1161.61,0.01070774605260027
1166.62,0.011100200901157166
1171.63,0.011486051219223348
1176.63,0.011866799864664952
1181.64,0.012240936017202848
1186.65,0.012603869685993332
1191.66,0.01295751549637646
1196.66,0.013300256737184884
1201.67,0.013633092240999454
1206.68,0.013951969547160138
1211.68,0.014258916492930271
1216.69,0.014551538079433556
1221.7,0.014831038201885027
1226.7,0.015097143375386372
1231.71,0.015346761956694975
1236.72,0.01558299895812439
1241.72,0.01580485282854945
1246.73,0.016010840330687746
1251.74,0.016200643195390475
1256.75,0.016375125256980403
1261.75,0.01653821683404089
1266.76,0.016684012787347782
1271.77,0.016816438743073082
1276.77,0.01693349919996079
1281.78,0.017037418974920476
1286.79,0.01712807859521533
1291.79,0.017202953578369894
1296.8,0.01726750422115533
1301.81,0.017318179266991696
1306.82,0.017359299351596878
1311.82,0.017386568420974947
1316.83,0.017404378156750146
1321.84,0.01741131401317071
1326.84,0.017407820125420446
1331.85,0.017393033670734786
1336.86,0.01737130497562729
1341.86,0.017339398204846836
1346.87,0.01730033290868672
1351.88,0.017254024022568832
1356.88,0.017199988155898044
1361.89,0.017138060724374536
1366.9,0.017071135334435893
1371.91,0.016998178713053032
1376.91,0.016919900604377956
1381.92,0.016835997076019467
1386.93,0.016747620330966134
1391.93,0.016654746734677425
1396.94,0.016557477685984544
1401.95,0.016456504015446842
1406.95,0.01635248213511305
1411.96,0.016246512925885925
1416.97,0.016137588700499455
1421.97,0.016025028902698198
1426.98,0.015910085618802212
1431.99,0.015794743025763086
1437.0,0.015676570331877835
1442.0,0.01555821530336106
1447.01,0.015437985287044683
1452.02,0.015315714833978863
1457.02,0.01519368779723403
1462.03,0.015070256457729586
1467.04,0.014947005277438275
1472.04,0.014822624651801428
1477.05,0.014699455007520243
1482.06,0.014577563623194317
1487.07,0.01445309438331013
1492.07,0.014329774972496935
1497.08,0.01420569059489449
1502.09,0.014082552433076555
1507.09,0.013957630961477625
1512.1,0.013834203542724357
1517.11,0.013712044569913304
1522.11,0.01359148430182482
1527.12,0.01345004573067624
1532.13,0.013308786352506033
1537.13,0.013179252653856843
1542.14,0.012734467170136708
1547.15,0.01259198902147366
1552.16,0.012456075887599834
1557.16,0.012383265884421088
1562.17,0.012272315485320689
1567.18,0.012274041024222606
1572.18,0.01218652097988234
1577.19,0.012075252505300187
1582.2,0.012002565290235584
1587.2,0.01203318510738588
1592.21,0.011951333738426823
1597.22,0.011867787207616472
1602.23,0.011782678341990272
1607.23,0.011695631968384976
1612.24,0.011607622578757837
1617.25,0.01151873053569678
1622.25,0.011429687516500446
1627.26,0.011337557629832962
1632.27,0.01124679532440645
1637.27,0.01115605373788218
1642.28,0.011068098427616989
1647.29,0.010978219790120616
1652.29,0.010889949026744877
1657.3,0.01080522880441628
1662.31,0.010718560112618633
1667.32,0.010635688554487856
1672.32,0.010554317899294775
1677.33,0.01047356734390859
1682.34,0.010393959256575805
1687.34,0.010315008077955925
1692.35,0.010238681176964448
1697.36,0.0101632292237302
1702.36,0.010087740868950808
1707.37,0.010012284301151267
1712.38,0.009938086078209271
1717.39,0.009868369179430604
1722.39,0.009798512735245884
1727.4,0.009731189522101237
1732.41,0.009664094488709219
1737.41,0.009597774369727894
1742.42,0.009532189993435667
1747.43,0.009467928170193618
1752.43,0.009405896206558914
1757.44,0.009344366936547777
1762.45,0.00928424753135061
1767.45,0.009223990719732492
1772.46,0.009166278363418235
1777.47,0.009108549540247191
1782.48,0.00905104073856458
1787.48,0.00899626917516747
1792.49,0.0089429600019335
1797.5,0.008889724301018344
1802.5,0.00883637753646138
1807.51,0.008782325909225225
1812.52,0.008733740713039614
1817.52,0.008675521132775888
1822.53,0.008631222438425627
1827.54,0.008575589296826589
1832.55,0.008531680141040264
1837.55,0.008491337148493958
1842.56,0.008449075263618593
1847.57,0.008407455475748763
1852.57,0.008365243246362996
