           1           1   3.36390361E-03
           1           2   3.37261870E-03
           1           3   3.38122086E-03
           1           4   3.38990148E-03
           1           5   3.39868455E-03
           1           6   3.40759475E-03
           1           7   3.41666467E-03
           1           8   3.42622539E-03
           1           9   3.43960687E-03
           1          10   3.45448125E-03
           1          11   3.46989091E-03
           1          12   3.48595530E-03
           1          13   3.50280781E-03
           1          14   3.52066080E-03
           1          15   3.53645184E-03
           1          16   3.54781118E-03
           1          17   3.56030348E-03
           1          18   3.57463630E-03
           1          19   3.59019102E-03
           1          20   3.59956780E-03
           2           1   1.60577316E-02
           2           2   1.60696972E-02
           2           3   1.60809159E-02
           2           4   1.60922185E-02
           2           5   1.61036346E-02
           2           6   1.61151942E-02
           2           7   1.61269382E-02
           2           8   1.61386691E-02
           2           9   1.61473472E-02
           2          10   1.61553342E-02
           2          11   1.61635689E-02
           2          12   1.61721446E-02
           2          13   1.61810759E-02
           2          14   1.61905494E-02
           2          15   1.61943473E-02
           2          16   1.61875114E-02
           2          17   1.61797963E-02
           2          18   1.61709692E-02
           2          19   1.61608383E-02
           2          20   1.61503181E-02
           3           1   4.26230989E-02
           3           2   4.26043533E-02
           3           3   4.25833985E-02
           3           4   4.25623357E-02
           3           5   4.25410904E-02
           3           6   4.25195955E-02
           3           7   4.24977913E-02
           3           8   4.24730219E-02
           3           9   4.24156636E-02
           3          10   4.23474871E-02
           3          11   4.22772430E-02
           3          12   4.22045700E-02
           3          13   4.21287380E-02
           3          14   4.20491472E-02
           3          15   4.19647768E-02
           3          16   4.18741629E-02
           3          17   4.17744033E-02
           3          18   4.16606404E-02
           3          19   4.15360555E-02
           3          20   4.14467230E-02
           4           1   8.84037241E-02
           4           2   8.83068293E-02
           4           3   8.82052258E-02
           4           4   8.81031305E-02
           4           5   8.80002305E-02
           4           6   8.78961682E-02
           4           7   8.77906904E-02
           4           8   8.76762122E-02
           4           9   8.74702483E-02
           4          10   8.72331560E-02
           4          11   8.69892240E-02
           4          12   8.67370591E-02
           4          13   8.64743292E-02
           4          14   8.61987919E-02
           4          15   8.59263316E-02
           4          16   8.56676102E-02
           4          17   8.53836089E-02
           4          18   8.50601047E-02
           4          19   8.47075880E-02
           4          20   8.44651237E-02
           5           1  0.160808399    
           5           2  0.160570934    
           5           3  0.160324857    
           5           4  0.160077631    
           5           5  0.159828588    
           5           6  0.159576878    
           5           7  0.159321770    
           5           8  0.159047693    
           5           9  0.158586502    
           5          10  0.158061162    
           5          11  0.157521069    
           5          12  0.156963006    
           5          13  0.156382024    
           5          14  0.155773044    
           5          15  0.155185163    
           5          16  0.154653192    
           5          17  0.154069915    
           5          18  0.153405935    
           5          19  0.152684063    
           5          20  0.152197674    
           6           1  0.269886434    
           6           2  0.269428849    
           6           3  0.268956810    
           6           4  0.268482625    
           6           5  0.268005013    
           6           6  0.267522454    
           6           7  0.267033547    
           6           8  0.266510814    
           6           9  0.265660703    
           6          10  0.264697790    
           6          11  0.263708025    
           6          12  0.262685835    
           6          13  0.261621982    
           6          14  0.260507226    
           6          15  0.259446561    
           6          16  0.258515477    
           6          17  0.257495403    
           6          18  0.256334394    
           6          19  0.255073428    
           6          20  0.254231036    
           7           1  0.429164112    
           7           2  0.428386748    
           7           3  0.427586347    
           7           4  0.426782429    
           7           5  0.425972730    
           7           6  0.425154805    
           7           7  0.424326181    
           7           8  0.423443139    
           7           9  0.422039717    
           7          10  0.420456231    
           7          11  0.418828994    
           7          12  0.417148411    
           7          13  0.415399760    
           7          14  0.413567603    
           7          15  0.411834776    
           7          16  0.410333514    
           7          17  0.408689350    
           7          18  0.406818211    
           7          19  0.404787779    
           7          20  0.403445184    
           8           1  0.656776428    
           8           2  0.655555129    
           8           3  0.654298604    
           8           4  0.653036535    
           8           5  0.651765525    
           8           6  0.650481582    
           8           7  0.649180830    
           8           8  0.647796869    
           8           9  0.645620584    
           8          10  0.643169165    
           8          11  0.640650332    
           8          12  0.638049006    
           8          13  0.635342538    
           8          14  0.632506907    
           8          15  0.629845560    
           8          16  0.627579510    
           8          17  0.625098586    
           8          18  0.622274935    
           8          19  0.619212806    
           8          20  0.617205143    
           9           1  0.976791382    
           9           2  0.974958837    
           9           3  0.973073781    
           9           4  0.971180499    
           9           5  0.969273925    
           9           6  0.967347741    
           9           7  0.965396702    
           9           8  0.963325143    
           9           9  0.960117877    
           9          10  0.956515133    
           9          11  0.952812791    
           9          12  0.948989272    
           9          13  0.945010960    
           9          14  0.940842450    
           9          15  0.936954021    
           9          16  0.933690548    
           9          17  0.930118084    
           9          18  0.926051259    
           9          19  0.921642482    
           9          20  0.918766916    
          10           1   1.42109787    
          10           2   1.41846621    
          10           3   1.41575825    
          10           4   1.41303825    
          10           5   1.41029930    
          10           6   1.40753222    
          10           7   1.40472913    
          10           8   1.40175748    
          10           9   1.39721119    
          10          10   1.39211440    
          10          11   1.38687623    
          10          12   1.38146603    
          10          13   1.37583566    
          10          14   1.36993623    
          10          15   1.36444962    
          10          16   1.35987890    
          10          17   1.35487545    
          10          18   1.34917879    
          10          19   1.34300506    
          10          20   1.33900285    
          11           1   2.03206778    
          11           2   2.02840590    
          11           3   2.02463436    
          11           4   2.02084661    
          11           5   2.01703167    
          11           6   2.01317787    
          11           7   2.00927305    
          11           8   2.00513792    
          11           9   1.99885559    
          11          10   1.99182189    
          11          11   1.98459101    
          11          12   1.97712231    
          11          13   1.96934879    
          11          14   1.96120191    
          11          15   1.95365810    
          11          16   1.94743896    
          11          17   1.94063163    
          11          18   1.93287909    
          11          19   1.92448032    
          11          20   1.91907454    
          12           1   2.86572099    
          12           2   2.86073232    
          12           3   2.85558915    
          12           4   2.85042357    
          12           5   2.84522057    
          12           6   2.83996367    
          12           7   2.83463740    
          12           8   2.82900238    
          12           9   2.82051158    
          12          10   2.81101799    
          12          11   2.80125713    
          12          12   2.79117274    
          12          13   2.78067517    
          12          14   2.76967192    
          12          15   2.75952268    
          12          16   2.75123668    
          12          17   2.74216723    
          12          18   2.73183656    
          12          19   2.72064233    
          12          20   2.71344829    
          13           1   3.99566960    
          13           2   3.98899651    
          13           3   3.98210883    
          13           4   3.97518945    
          13           5   3.96821976    
          13           6   3.96117783    
          13           7   3.95404220    
          13           8   3.94650269    
          13           9   3.93525720    
          13          10   3.92270446    
          13          11   3.90979695    
          13          12   3.89645958    
          13          13   3.88257241    
          13          14   3.86801314    
          13          15   3.85460567    
          13          16   3.84370613    
          13          17   3.83177543    
          13          18   3.81818151    
          13          19   3.80345988    
          13          20   3.79409051    
          14           1   5.51879501    
          14           2   5.51005650    
          14           3   5.50102091    
          14           4   5.49194288    
          14           5   5.48279905    
          14           6   5.47355843    
          14           7   5.46419525    
          14           8   5.45430422    
          14           9   5.43959045    
          14          10   5.42317486    
          14          11   5.40629053    
          14          12   5.38884115    
          14          13   5.37066841    
          14          14   5.35161400    
          14          15   5.33416033    
          14          16   5.32016277    
          14          17   5.30484247    
          14          18   5.28738213    
          14          19   5.26847792    
          14          20   5.25653648    
          15           1   7.56305552    
          15           2   7.55170345    
          15           3   7.53994799    
          15           4   7.52813673    
          15           5   7.51623678    
          15           6   7.50421143    
          15           7   7.49202538    
          15           8   7.47916651    
          15           9   7.46022272    
          15          10   7.43912220    
          15          11   7.41741800    
          15          12   7.39498138    
          15          13   7.37160778    
          15          14   7.34709835    
          15          15   7.32474375    
          15          16   7.30701971    
          15          17   7.28762102    
          15          18   7.26550531    
          15          19   7.24157095    
          15          20   7.22658014    
          16           1   10.2950859    
          16           2   10.2805223    
          16           3   10.2654057    
          16           4   10.2502203    
          16           5   10.2349186    
          16           6   10.2194538    
          16           7   10.2037802    
          16           8   10.1872702    
          16           9   10.1632681    
          16          10   10.1365938    
          16          11   10.1091480    
          16          12   10.0807743    
          16          13   10.0512075    
          16          14   10.0201960    
          16          15   9.99206352    
          16          16   9.97006893    
          16          17   9.94600010    
          16          18   9.91855431    
          16          19   9.88886929    
          16          20   9.87053394    
          17           1   13.9337759    
          17           2   13.9154940    
          17           3   13.8964682    
          17           4   13.8773499    
          17           5   13.8580847    
          17           6   13.8386097    
          17           7   13.8188734    
          17           8   13.7980995    
          17           9   13.7681246    
          17          10   13.7348642    
          17          11   13.7006283    
          17          12   13.6652317    
          17          13   13.6283302    
          17          14   13.5896254    
          17          15   13.5547285    
          17          16   13.5279055    
          17          17   13.4985580    
          17          18   13.4650793    
          17          19   13.4288464    
          17          20   13.4063673    
          18           1   18.7676544    
          18           2   18.7448673    
          18           3   18.7210732    
          18           4   18.6971607    
          18           5   18.6730614    
          18           6   18.6487007    
          18           7   18.6240063    
          18           8   18.5980721    
          18           9   18.5612984    
          18          10   18.5206242    
          18          11   18.4787521    
          18          12   18.4354439    
          18          13   18.3902893    
          18          14   18.3429089    
          18          15   18.3000774    
          18          16   18.2669334    
          18          17   18.2306538    
          18          18   18.1892509    
          18          19   18.1443901    
          18          20   18.1161880    
          19           1   25.1711445    
          19           2   25.1432991    
          19           3   25.1141129    
          19           4   25.0847778    
          19           5   25.0552177    
          19           6   25.0253277    
          19           7   24.9950256    
          19           8   24.9632187    
          19           9   24.9183769    
          19          10   24.8688297    
          19          11   24.8178139    
          19          12   24.7650375    
          19          13   24.7099876    
          19          14   24.6522255    
          19          15   24.5994835    
          19          16   24.5576286    
          19          17   24.5117855    
          19          18   24.4594688    
          19          19   24.4027138    
          19          20   24.3666935    
          20           1   33.6369553    
          20           2   33.6034927    
          20           3   33.5682526    
          20           4   33.5328445    
          20           5   33.4971428    
          20           6   33.4610405    
          20           7   33.4244347    
          20           8   33.3859291    
          20           9   33.3305321    
          20          10   33.2690849    
          20          11   33.2058067    
          20          12   33.1403389    
          20          13   33.0720367    
          20          14   33.0003662    
          20          15   32.9343147    
          20          16   32.8806801    
          20          17   32.8219070    
          20          18   32.7548218    
          20          19   32.6819992    
          20          20   32.6354866    
          21           1   44.8081055    
          21           2   44.7672997    
          21           3   44.7241287    
          21           4   44.6807251    
          21           5   44.6369781    
          21           6   44.5927353    
          21           7   44.5478706    
          21           8   44.5005379    
          21           9   44.4308395    
          21          10   44.3531837    
          21          11   44.2731972    
          21          12   44.1904488    
          21          13   44.1040955    
          21          14   44.0134735    
          21          15   43.9294052    
          21          16   43.8600311    
          21          17   43.7839851    
          21          18   43.6971703    
          21          19   43.6029053    
          21          20   43.5425339    
          22           1   59.5107498    
          22           2   59.4598618    
          22           3   59.4058304    
          22           4   59.3515244    
          22           5   59.2967720    
          22           6   59.2413979    
          22           7   59.1852417    
          22           8   59.1258698    
          22           9   59.0369492    
          22          10   58.9375839    
          22          11   58.8352356    
          22          12   58.7293205    
          22          13   58.6188011    
          22          14   58.5028114    
          22          15   58.3948288    
          22          16   58.3049736    
          22          17   58.2064514    
          22          18   58.0939751    
          22          19   57.9718704    
          22          20   57.8939133    
          23           1   78.8100815    
          23           2   78.7456284    
          23           3   78.6769943    
          23           4   78.6080322    
          23           5   78.5384903    
          23           6   78.4681625    
          23           7   78.3968277    
          23           8   78.3213272    
          23           9   78.2069702    
          23          10   78.0789337    
          23          11   77.9470215    
          23          12   77.8105392    
          23          13   77.6680984    
          23          14   77.5186081    
          23          15   77.3794861    
          23          16   77.2637634    
          23          17   77.1368866    
          23          18   76.9920044    
          23          19   76.8347549    
          23          20   76.7345505    
          24           1   104.080055    
          24           2   103.997604    
          24           3   103.909676    
          24           4   103.821281    
          24           5   103.732170    
          24           6   103.642021    
          24           7   103.550583    
          24           8   103.453766    
          24           9   103.306595    
          24          10   103.141708    
          24          11   102.971817    
          24          12   102.796059    
          24          13   102.612579    
          24          14   102.420013    
          24          15   102.240959    
          24          16   102.092415    
          24          17   101.929527    
          24          18   101.743546    
          24          19   101.541710    
          24          20   101.413704    
          25           1   137.090500    
          25           2   136.984497    
          25           3   136.871246    
          25           4   136.757431    
          25           5   136.642654    
          25           6   136.526566    
          25           7   136.408829    
          25           8   136.284164    
          25           9   136.095337    
          25          10   135.883926    
          25          11   135.666061    
          25          12   135.440643    
          25          13   135.205353    
          25          14   134.958374    
          25          15   134.729279    
          25          16   134.540268    
          25          17   134.333008    
          25          18   134.096390    
          25          19   133.839783    
          25          20   133.678955    
          26           1   180.114822    
          26           2   179.979202    
          26           3   179.834091    
          26           4   179.688202    
          26           5   179.541153    
          26           6   179.392349    
          26           7   179.241470    
          26           8   179.081787    
          26           9   178.840469    
          26          10   178.570419    
          26          11   178.292114    
          26          12   178.004105    
          26          13   177.703491    
          26          14   177.387939    
          26          15   177.096954    
          26          16   176.860336    
          26          17   176.600998    
          26          18   176.304749    
          26          19   175.983734    
          26          20   175.784561    
          27           1   236.072357    
          27           2   235.899582    
          27           3   235.714386    
          27           4   235.528229    
          27           5   235.340530    
          27           6   235.150620    
          27           7   234.958023    
          27           8   234.754410    
          27           9   234.448929    
          27          10   234.107559    
          27          11   233.755737    
          27          12   233.391693    
          27          13   233.011581    
          27          14   232.612671    
          27          15   232.247147    
          27          16   231.954819    
          27          17   231.634491    
          27          18   231.268631    
          27          19   230.872437    
          27          20   230.630066    
          28           1   308.694336    
          28           2   308.474792    
          28           3   308.239136    
          28           4   308.002228    
          28           5   307.763336    
          28           6   307.521637    
          28           7   307.276459    
          28           8   307.017822    
          28           9   306.635803    
          28          10   306.210052    
          28          11   305.771301    
          28          12   305.317230    
          28          13   304.843018    
          28          14   304.345428    
          28          15   303.892883    
          28          16   303.537933    
          28          17   303.149109    
          28          18   302.704926    
          28          19   302.224274    
          28          20   301.934021    
          29           1   402.722382    
          29           2   402.447815    
          29           3   402.152161    
          29           4   401.854950    
          29           5   401.555298    
          29           6   401.252106    
          29           7   400.944489    
          29           8   400.620636    
          29           9   400.149933    
          29          10   399.626892    
          29          11   399.087738    
          29          12   398.529846    
          29          13   397.947052    
          29          14   397.335510    
          29          15   396.783203    
          29          16   396.357880    
          29          17   395.892242    
          29          18   395.360077    
          29          19   394.784668    
          29          20   394.441559    
          30           1   524.191772    
          30           2   523.853333    
          30           3   523.487549    
          30           4   523.119751    
          30           5   522.749023    
          30           6   522.373779    
          30           7   521.993164    
          30           8   521.593323    
          30           9   521.021729    
          30          10   520.388733    
          30          11   519.736206    
          30          12   519.060791    
          30          13   518.355347    
          30          14   517.614868    
          30          15   516.950317    
          30          16   516.447021    
          30          17   515.896118    
          30          18   515.266479    
          30          19   514.586121    
          30          20   514.186951    
          31           1   680.723938    
          31           2   680.313171    
