           1           1   2.53417436E-03
           1           2   2.53430079E-03
           1           3   2.53430079E-03
           1           4   2.53430079E-03
           1           5   2.53430125E-03
           1           6   2.53430102E-03
           1           7   2.53429962E-03
           1           8   2.53430288E-03
           1           9   2.53429869E-03
           1          10   2.53430125E-03
           1          11   2.53430079E-03
           1          12   2.53430265E-03
           1          13   2.53429823E-03
           1          14   2.53430149E-03
           1          15   2.53430125E-03
           1          16   2.53430125E-03
           1          17   2.53430218E-03
           1          18   2.53429916E-03
           1          19   2.53430149E-03
           1          20   2.53442558E-03
           2           1   1.11413850E-02
           2           2   1.11419419E-02
           2           3   1.11419410E-02
           2           4   1.11419419E-02
           2           5   1.11419456E-02
           2           6   1.11419410E-02
           2           7   1.11419382E-02
           2           8   1.11419493E-02
           2           9   1.11419344E-02
           2          10   1.11419437E-02
           2          11   1.11419419E-02
           2          12   1.11419493E-02
           2          13   1.11419316E-02
           2          14   1.11419437E-02
           2          15   1.11419456E-02
           2          16   1.11419428E-02
           2          17   1.11419493E-02
           2          18   1.11419344E-02
           2          19   1.11419456E-02
           2          20   1.11424895E-02
           3           1   2.93378588E-02
           3           2   2.93393284E-02
           3           3   2.93393284E-02
           3           4   2.93393284E-02
           3           5   2.93393303E-02
           3           6   2.93393284E-02
           3           7   2.93393172E-02
           3           8   2.93393452E-02
           3           9   2.93393061E-02
           3          10   2.93393303E-02
           3          11   2.93393284E-02
           3          12   2.93393452E-02
           3          13   2.93392986E-02
           3          14   2.93393303E-02
           3          15   2.93393340E-02
           3          16   2.93393284E-02
           3          17   2.93393433E-02
           3          18   2.93393042E-02
           3          19   2.93393340E-02
           3          20   2.93407664E-02
           4           1   6.18077554E-02
           4           2   6.18108436E-02
           4           3   6.18108399E-02
           4           4   6.18108436E-02
           4           5   6.18108548E-02
           4           6   6.18108436E-02
           4           7   6.18108250E-02
           4           8   6.18108921E-02
           4           9   6.18108064E-02
           4          10   6.18108585E-02
           4          11   6.18108436E-02
           4          12   6.18108921E-02
           4          13   6.18107840E-02
           4          14   6.18108548E-02
           4          15   6.18108734E-02
           4          16   6.18108511E-02
           4          17   6.18108846E-02
           4          18   6.18108064E-02
           4          19   6.18108697E-02
           4          20   6.18138835E-02
           5           1  0.115019605    
           5           2  0.115025364    
           5           3  0.115025334    
           5           4  0.115025334    
           5           5  0.115025364    
           5           6  0.115025334    
           5           7  0.115025297    
           5           8  0.115025431    
           5           9  0.115025260    
           5          10  0.115025364    
           5          11  0.115025334    
           5          12  0.115025431    
           5          13  0.115025215    
           5          14  0.115025386    
           5          15  0.115025371    
           5          16  0.115025356    
           5          17  0.115025401    
           5          18  0.115025245    
           5          19  0.115025386    
           5          20  0.115030989    
           6           1  0.197834671    
           6           2  0.197844565    
           6           3  0.197844535    
           6           4  0.197844535    
           6           5  0.197844580    
           6           6  0.197844535    
           6           7  0.197844476    
           6           8  0.197844699    
           6           9  0.197844401    
           6          10  0.197844580    
           6          11  0.197844535    
           6          12  0.197844699    
           6          13  0.197844356    
           6          14  0.197844625    
           6          15  0.197844639    
           6          16  0.197844580    
           6          17  0.197844669    
           6          18  0.197844401    
           6          19  0.197844625    
           6          20  0.197854266    
           7           1  0.322309852    
           7           2  0.322326005    
           7           3  0.322325945    
           7           4  0.322326005    
           7           5  0.322326005    
           7           6  0.322325945    
           7           7  0.322325855    
           7           8  0.322326213    
           7           9  0.322325766    
           7          10  0.322326094    
           7          11  0.322326005    
           7          12  0.322326273    
           7          13  0.322325706    
           7          14  0.322326064    
           7          15  0.322326064    
           7          16  0.322326005    
           7          17  0.322326213    
           7          18  0.322325706    
           7          19  0.322326094    
           7          20  0.322341800    
           8           1  0.504759371    
           8           2  0.504784584    
           8           3  0.504784584    
           8           4  0.504784644    
           8           5  0.504784763    
           8           6  0.504784584    
           8           7  0.504784465    
           8           8  0.504785061    
           8           9  0.504784346    
           8          10  0.504784763    
           8          11  0.504784644    
           8          12  0.504785001    
           8          13  0.504784167    
           8          14  0.504784703    
           8          15  0.504784763    
           8          16  0.504784644    
           8          17  0.504784942    
           8          18  0.504784226    
           8          19  0.504784822    
           8          20  0.504809439    
           9           1  0.767145276    
           9           2  0.767183721    
           9           3  0.767183721    
           9           4  0.767183661    
           9           5  0.767183781    
           9           6  0.767183661    
           9           7  0.767183304    
           9           8  0.767184258    
           9           9  0.767183065    
           9          10  0.767183781    
           9          11  0.767183542    
           9          12  0.767184198    
           9          13  0.767182827    
           9          14  0.767183721    
           9          15  0.767183781    
           9          16  0.767183542    
           9          17  0.767184019    
           9          18  0.767183065    
           9          19  0.767183959    
           9          20  0.767221332    
          10           1   1.13891613    
          10           2   1.13897300    
          10           3   1.13897288    
          10           4   1.13897288    
          10           5   1.13897324    
          10           6   1.13897276    
          10           7   1.13897252    
          10           8   1.13897371    
          10           9   1.13897216    
          10          10   1.13897324    
          10          11   1.13897288    
          10          12   1.13897371    
          10          13   1.13897192    
          10          14   1.13897312    
          10          15   1.13897324    
          10          16   1.13897300    
          10          17   1.13897359    
          10          18   1.13897204    
          10          19   1.13897324    
          10          20   1.13902891    
          11           1   1.65940166    
          11           2   1.65948451    
          11           3   1.65948451    
          11           4   1.65948451    
          11           5   1.65948486    
          11           6   1.65948439    
          11           7   1.65948391    
          11           8   1.65948594    
          11           9   1.65948331    
          11          10   1.65948486    
          11          11   1.65948451    
          11          12   1.65948582    
          11          13   1.65948331    
          11          14   1.65948498    
          11          15   1.65948534    
          11          16   1.65948486    
          11          17   1.65948582    
          11          18   1.65948343    
          11          19   1.65948498    
          11          20   1.65956604    
          12           1   2.38096833    
          12           2   2.38108730    
          12           3   2.38108730    
          12           4   2.38108730    
          12           5   2.38108778    
          12           6   2.38108683    
          12           7   2.38108611    
          12           8   2.38108873    
          12           9   2.38108563    
          12          10   2.38108778    
          12          11   2.38108730    
          12          12   2.38108897    
          12          13   2.38108468    
          12          14   2.38108778    
          12          15   2.38108778    
          12          16   2.38108730    
          12          17   2.38108873    
          12          18   2.38108516    
          12          19   2.38108778    
          12          20   2.38120461    
          13           1   3.37312865    
          13           2   3.37329721    
          13           3   3.37329698    
          13           4   3.37329721    
          13           5   3.37329793    
          13           6   3.37329698    
          13           7   3.37329578    
          13           8   3.37329912    
          13           9   3.37329483    
          13          10   3.37329793    
          13          11   3.37329721    
          13          12   3.37330055    
          13          13   3.37329435    
          13          14   3.37329888    
          13          15   3.37329888    
          13          16   3.37329793    
          13          17   3.37329960    
          13          18   3.37329483    
          13          19   3.37329793    
          13          20   3.37346292    
          14           1   4.72792530    
          14           2   4.72816133    
          14           3   4.72816038    
          14           4   4.72816133    
          14           5   4.72816133    
          14           6   4.72816038    
          14           7   4.72815895    
          14           8   4.72816372    
          14           9   4.72815800    
          14          10   4.72816133    
          14          11   4.72816038    
          14          12   4.72816372    
          14          13   4.72815704    
          14          14   4.72816133    
          14          15   4.72816277    
          14          16   4.72816133    
          14          17   4.72816372    
          14          18   4.72815704    
          14          19   4.72816133    
          14          20   4.72839355    
          15           1   6.56690121    
          15           2   6.56723022    
          15           3   6.56722879    
          15           4   6.56723022    
          15           5   6.56723070    
          15           6   6.56722879    
          15           7   6.56722689    
          15           8   6.56723404    
          15           9   6.56722498    
          15          10   6.56723022    
          15          11   6.56722879    
          15          12   6.56723404    
          15          13   6.56722307    
          15          14   6.56723022    
          15          15   6.56723070    
          15          16   6.56722927    
          15          17   6.56723309    
          15          18   6.56722403    
          15          19   6.56723070    
          15          20   6.56755161    
          16           1   9.05029678    
          16           2   9.05074787    
          16           3   9.05074787    
          16           4   9.05074787    
          16           5   9.05074978    
          16           6   9.05074787    
          16           7   9.05074406    
          16           8   9.05075359    
          16           9   9.05073929    
          16          10   9.05074978    
          16          11   9.05074787    
          16          12   9.05075550    
          16          13   9.05073929    
          16          14   9.05075073    
          16          15   9.05074978    
          16          16   9.05074787    
          16          17   9.05075455    
          16          18   9.05073929    
          16          19   9.05075073    
          16          20   9.05119324    
          17           1   12.3887272    
          17           2   12.3893480    
          17           3   12.3893471    
          17           4   12.3893480    
          17           5   12.3893499    
          17           6   12.3893471    
          17           7   12.3893414    
          17           8   12.3893557    
          17           9   12.3893375    
          17          10   12.3893490    
          17          11   12.3893471    
          17          12   12.3893557    
          17          13   12.3893356    
          17          14   12.3893480    
          17          15   12.3893499    
          17          16   12.3893471    
          17          17   12.3893538    
          17          18   12.3893366    
          17          19   12.3893499    
          17          20   12.3899555    
          18           1   16.8587818    
          18           2   16.8596230    
          18           3   16.8596230    
          18           4   16.8596230    
          18           5   16.8596287    
